# msg_type: STATUS
9594.083718 20
9594.086532 20
9594.127 20
9594.137 20
9594.137 20
9594.137 20
9594.137 20
9594.157 20
9594.171274 20
9594.176951 20
9594.182625 20
9594.188277 20
9594.197 20
9594.226502 20
9594.227 20
9594.229325 20
9594.232154 20
9594.234985 20
9598.638422 20
9598.643 20
9598.683 20
9598.689199 20
9598.693 20
9598.694845 20
9598.697698 20
9598.723 20
9598.749426 20
9598.752257 20
9598.753 20
9598.757899 20
9598.763 20
9598.788434 20
9598.791272 20
9598.804 20
9598.824 20
9598.824 20
9598.825646 20
9598.828477 20
9598.831298 20
9598.854 20
9598.874 20
9598.904 20
9598.920468 20
9598.923302 20
9598.926118 20
9598.928937 20
9598.931762 20
9598.934576 20
9598.9374 20
9598.944 20
9598.964 20
9598.972658 20
9598.978341 20
9599.004 20
9599.024 20
9599.024 20
9599.024 20
9599.024 20
9599.024 20
9599.035418 20
9599.041056 20
9599.065499 20
9599.094 20
9599.821178 20
9599.82401 20
9599.849658 20
9599.85248 20
9599.855 20
9599.866106 20
9599.895 20
9599.935 20
9599.965 20
9599.975 20
9599.978807 20
9599.985 20
9599.987303 20
9599.990118 20
9599.992937 20
9599.995755 20


# msg_type: CBM_UNKNOWN
9503.791696 22
9509.679607 22
9538.777 22
9538.777 22
9563.787564 22
9565.739607 22
9566.33372 22
9580.180607 22


# msg_type: ETAGREPLY
9500.015607 11
9500.876607 8
9500.876607 8
9501.046607 8
9502.388607 4
9502.398607 4
9502.408607 4
9502.438607 4
9504.631607 10
9504.701607 10
9504.701607 10
9504.721607 10
9504.731607 10
9504.731607 10
9504.731607 10
9504.731607 10
9504.741607 10
9506.08 6
9506.09 6
9506.09195 6
9506.103244 6
9506.11 6
9506.13 6
9506.15 6
9506.885607 7
9506.885607 7
9506.885607 7
9506.895607 7
9506.925607 7
9506.935607 7
9506.935607 7
9507.325607 9
9507.345607 9
9507.365607 9
9507.405607 9
9508.43631 3
9508.43919 3
9508.453407 3
9508.464 3
9508.477607 3
9508.494 3
9508.747607 5
9508.747607 5
9508.747607 5
9508.787607 5
9508.787607 5
9509.448607 2
9509.448607 2
9509.448607 2
9509.468607 2
9509.468607 2
9509.478607 2
9509.478607 2
9509.628607 11
9509.669607 11
9509.669607 11
9509.669607 11
9509.789607 11
9509.789607 11
9510.550607 8
9510.630607 8
9510.630607 8
9510.660607 8
9510.670607 8
9512.092607 4
9512.132607 4
9512.132607 4
9512.132607 4
9512.132607 4
9514.415607 10
9514.425607 10
9514.465607 10
9514.465607 10
9514.465607 10
9514.475607 10
9515.844 6
9515.867607 6
9515.868183 6
9515.871014 6
9515.874 6
9515.884 6
9515.914 6
9516.609607 7
9516.659607 7
9516.659607 7
9516.669607 7
9516.689607 7
9516.719607 7
9517.119607 9
9517.119607 9
9517.139607 9
9518.208 3
9518.245399 3
9518.248 3
9518.258 3
9518.551607 5
9518.551607 5
9518.551607 5
9518.561607 5
9518.611607 5
9518.611607 5
9519.202607 2
9519.202607 2
9519.202607 2
9519.423607 11
9519.423607 11
9519.433607 11
9519.442946 11
9519.449 11
9519.457239 11
9519.459 11
9519.483607 11
9519.488157 11
9519.489 11
9520.374607 8
9520.374607 8
9520.374607 8
9520.434607 8
9520.434607 8
9520.444607 8
9520.454607 8
9520.474607 8
9521.846607 4
9521.896607 4
9521.896607 4
9521.906607 4
9521.966607 4
9524.260607 10
9524.260607 10
9524.260607 10
9524.290607 10
9524.290607 10
9524.290607 10
9524.290607 10
9524.350607 10
9525.654898 6
9525.658 6
9525.663387 6
9525.668 6
9525.682607 6
9525.698 6
9526.423607 7
9526.423607 7
9526.423607 7
9526.433607 7
9526.473607 7
9526.483607 7
9526.863607 9
9526.863607 9
9526.863607 9
9526.893607 9
9526.903607 9
9526.913607 9
9526.953607 9
9528.042 3
9528.052 3
9528.055607 3
9528.058778 3
9528.082 3
9528.325607 5
9528.365607 5
9528.375607 5
9528.425607 5
9528.476607 5
9528.936607 2
9528.956607 2
9528.996607 2
9528.996607 2
9528.996607 2
9529.026607 2
9529.036607 2
9529.137607 2
9529.207607 11
9529.217607 11
9529.237607 11
9529.267607 11
9529.267607 11
9529.287607 11
9530.138607 8
9530.138607 8
9530.138607 8
9530.178607 8
9530.178607 8
9530.178607 8
9530.178607 8
9530.188607 8
9530.188607 8
9531.630607 4
9531.630607 4
9531.680607 4
9531.680607 4
9531.690607 4
9531.695653 4
9531.698512 4
9531.727 4
9531.736854 4
9531.740607 4
9531.747 4
9534.024607 10
9534.024607 10
9534.024607 10
9534.054607 10
9535.412 6
9535.417044 6
9535.422705 6
9535.425536 6
9535.436607 6
9535.444051 6
9535.462 6
9536.247607 7
9536.247607 7
9536.297607 7
9536.297607 7
9536.307607 7
9536.307607 7
9536.327607 7
9536.597607 9
9536.667607 9
9536.667607 9
9536.667607 9
9536.687607 9
9536.707607 9
9537.806 3
9537.81914 3
9537.824799 3
9537.849607 3
9537.856 3
9537.857908 3
9537.860742 3
9538.149607 5
9538.149607 5
9538.149607 5
9538.179607 5
9538.179607 5
9538.179607 5
9538.190607 5
9538.750607 2
9538.750607 2
9538.790607 2
9538.790607 2
9538.800607 2
9538.860607 2
9539.021607 11
9539.041607 11
9539.051607 11
9539.902607 8
9539.902607 8
9539.942607 8
9539.972607 8
9539.972607 8
9540.022607 8
9540.022607 8
9541.374607 4
9541.444607 4
9541.444607 4
9541.474607 4
9543.788607 10
9543.838607 10
9543.888607 10
9543.948607 10
9543.948607 10
9544.008607 10
9544.008607 10
9545.15541 6
9545.171175 6
9545.176 6
9545.186 6
9545.196 6
9545.217 6
9546.051607 7
9546.051607 7
9546.431607 9
9546.431607 9
9546.431607 9
9546.481607 9
9546.481607 9
9546.491607 9
9546.501607 9
9546.542607 9
9547.66 3
9547.67 3
9547.68 3
9547.680522 3
9547.69 3
9547.691817 3
9547.72 3
9547.733607 3
9547.733607 3
9547.763607 3
9547.763607 3
9547.783607 3
9547.944607 5
9547.944607 5
9547.984607 5
9547.994515 5
9547.994607 5
9547.994607 5
9548.02051 5
9548.024607 5
9548.031 5
9548.035062 5
9548.041 5
9548.564607 2
9548.645607 2
9548.705607 2
9548.705607 2
9549.676607 8
9549.676607 8
9549.706607 8
9549.716607 8
9549.726607 8
9551.178607 4
9551.248607 4
9551.248607 4
9551.248607 4
9551.308607 4
9551.439607 4
9551.459607 4
9553.512607 10
9553.572607 10
9553.572607 10
9553.582607 10
9553.602607 10
9553.612607 10
9553.612607 10
9553.612607 10
9555.024607 6
9555.024607 6
9555.031204 6
9555.036844 6
9555.042712 6
9555.051 6
9555.081 6
9555.091 6
9555.855607 7
9555.865607 7
9555.875607 7
9555.905607 7
9555.925607 7
9556.286607 9
9556.326607 9
9556.326607 9
9556.336607 9
9556.496607 9
9557.404 3
9557.410998 3
9557.419481 3
9557.424 3
9557.447607 3
9557.464 3
9557.477607 3
9557.494 3
9557.728607 5
9558.439607 2
9558.439607 2
9558.449607 2
9558.459607 2
9558.459607 2
9558.459607 2
9558.459607 2
9558.519607 2
9558.569607 11
9558.579607 11
9558.599607 11
9558.609607 11
9558.609607 11
9558.619607 11
9558.669607 11
9558.669607 11
9559.460607 8
9559.460607 8
9559.470607 8
9559.520607 8
9559.520607 8
9561.373607 4
9561.383607 4
9561.403607 4
9561.423607 4
9563.596607 10
9563.596607 10
9563.606607 10
9564.287607 10
9564.688346 6
9564.691177 6
9564.725 6
9564.731162 6
9564.755 6
9564.755 6
9565.776 7
9565.806 7
9565.82169 7
9565.82451 7
9565.827327 7
9565.869607 7
9566.280607 9
9566.280607 9
9566.280607 9
9566.290607 9
9566.290607 9
9566.530607 7
9566.590607 7
9566.590607 7
9566.681607 7
9566.721607 7
9567.031607 9
9567.158 3
9567.168 3
9567.183636 3
9567.191607 3
9567.208 3
9567.211607 3
9567.241607 3
9567.241607 3
9567.542607 5
9567.542607 5
9567.542607 5
9567.562607 5
9568.093607 3
9568.183607 2
9568.183607 2
9568.183607 2
9568.183607 2
9568.193607 2
9568.243607 5
9568.243607 5
9568.493607 11
9568.503607 11
9568.503607 11
9569.154607 2
9569.214607 11
9569.294607 11
9569.304607 8
9569.304607 8
9569.334607 11
9569.685607 8
9570.035607 8
9570.035607 8
9575.974607 7
9576.004607 9
9576.204607 9
9576.214607 7
9576.605607 7
9577.165072 3
9577.516607 9
9577.837607 5
9578.147607 5
9578.277607 5
9578.588607 11
9578.668607 11
9579.539607 5
9579.719607 11
9579.779607 8
9580.010607 11
9580.370607 11
9580.741607 8
9580.761607 8
9580.961607 8
9583.224607 10
9583.344607 10
9583.354607 10
9583.715607 10
9583.725607 10
9583.755607 10
9584.526607 10
9584.797607 10
9585.878607 9
9586.239607 10
9587.090607 9
9587.440607 5
9588.111607 11
9588.141607 9
9588.181607 5
9589.073607 5
9589.173607 8
9589.523607 8
9589.854607 5
9590.675607 4
9590.835607 8
9590.845607 4
9590.845607 4
9590.995607 4
9592.297607 4
9592.327607 4
9595.582607 7
9595.592607 7
9596.023607 9
9596.033607 9
9596.053607 9
9596.223607 9
9596.45 7
9596.774607 7
9596.791 9
9597.084607 7
9597.254607 9
9597.575607 9
9598.116607 9
9598.847607 8
9598.927607 8
9599.057607 8
9599.157607 8
9599.738607 8


# msg_type: FLOW_SUB
9508.770783 18
9508.804 18
9508.807607 18
9508.818343 18
9508.82125 18
9508.824 18
9508.824 18
9508.847607 18
9529.664 20
9538.719429 18
9538.749731 18
9538.92897 18
9538.956102 22
9538.971607 18
9538.981607 18
9539.021607 18
9539.057583 22
9539.098 22
9539.1974 22
9539.304363 18
9539.358 22
9539.408001 18
9539.478 18
9539.51772 18
9539.611793 18
9559.606694 20
9559.617 20
9559.621966 20
9559.623437 20
9559.650607 20
9559.650607 20
9559.650607 20
9559.657 22
9559.66312 20
9559.664599 22
9559.667482 22
9559.668932 22
9559.677 22
9559.694965 22
9559.697 20
9559.700607 20
9559.727 22
9568.779016 18
9568.837867 18
9568.871 18
9568.871 18
9568.891 18
9568.916053 18
9568.921 22
9568.921 22
9568.921 22
9568.932045 18
9568.961598 18
9568.96589 22
9568.978052 22
9568.991 22
9568.993419 22
9568.994884 18
9569.00884 22
9569.02508 22
9569.041052 22
9569.06796 22
9569.071 22
9569.091 22
9569.114982 22
9569.191774 22
9569.204607 18
9569.237097 22
9569.404607 22
9569.414607 22
9569.414607 22
9569.414607 22
9569.414607 22
9569.424607 22
9569.444607 22
9569.444607 22
9569.505607 22
9569.575607 22
9569.575607 22
9569.585607 22
9569.875607 22
9569.885607 22
9569.885607 22
9569.885607 22
9569.958819 22
9569.982985 22
9570.002 22
9570.025607 22
9570.035607 22
9570.039087 22
9570.044872 22
9570.072 22
9570.092 22
9570.117458 22
9570.142 22
9570.145607 22
9570.165821 22
9570.273 22
9570.323 22
9570.466607 22
9570.476607 22
9570.496607 22
9570.546607 22
9570.625117 22
9570.626568 22
9570.646607 22
9570.696607 22
9570.706607 22
9570.746607 22
9570.796607 22
9570.877607 22
9570.897607 22
9570.907607 22
9570.907607 22
9571.014 22
9571.027607 22
9571.027607 22
9571.037607 22
9571.074 22
9571.07796 22
9571.107848 22
9571.124 22
9571.147607 22
9571.155963 22
9571.164 22
9571.184 22
9571.20214 22
9571.204 22
9571.334 22
9571.417607 22
9571.497607 22
9571.558607 22
9571.588607 22
9571.618607 22
9571.728607 22
9571.728607 22
9571.788607 22
9571.818607 22
9571.858607 22
9571.948607 22
9571.988607 22
9572.028607 22
9572.038607 22
9572.068607 22
9572.078607 22
9572.105 22
9572.108607 22
9572.135 22
9572.151183 22
9572.155 22
9572.188607 22
9572.204105 22
9572.205 22
9572.238607 22
9572.285 22
9572.336 22
9572.349607 22
9572.425574 22
9572.426 22
9572.476 22
9572.549607 22
9572.569607 22
9572.616 22
9572.699607 22
9572.799607 22
9572.819607 22
9572.829607 22
9572.929607 22
9572.939607 22
9572.980607 22
9573.100607 22
9573.167 22
9573.180226 22
9573.180607 22
9573.18598 22
9573.217 22
9573.227 22
9573.257 22
9573.267 22
9573.290607 22
9573.320129 22
9573.320607 22
9573.397 22
9573.420607 22
9573.440607 22
9573.477 22
9573.490607 22
9573.530607 22
9573.567 22
9573.617 22
9573.722781 22
9573.771607 22
9573.771607 22
9573.811607 22
9573.821607 22
9573.911607 22
9573.921607 22
9573.981607 22
9574.041607 22
9574.051607 22
9574.168 22
9574.24724 22
9574.248 22
9574.250134 22
9574.281607 22
9574.298 22
9574.308 22
9574.321607 22
9574.321607 22
9574.321607 22
9574.328 22
9574.378 22
9574.401124 22
9574.462607 22
9574.499 22
9574.519 22
9574.522607 22
9574.542607 22
9574.567985 22
9574.622607 22
9574.649 22
9574.682607 22
9574.812607 22
9574.892607 22
9574.922607 22
9574.922607 22
9574.992607 22
9574.992607 22
9575.073607 22
9575.083607 22
9575.083964 22
9575.2 22
9575.271706 22
9575.32 22
9575.323607 22
9575.33 22
9575.333607 22
9575.37 22
9575.390149 22
9575.483607 22
9575.530512 22
9575.533607 22
9575.55 22
9575.553607 22
9575.563607 22
9575.563607 22
9575.58 22
9575.6 22
9575.65 22
9575.68 22
9575.72 22
9575.804607 22
9575.864607 22
9575.864607 22
9575.904607 22
9575.944607 22
9575.944607 22
9576.074607 22
9576.134607 22
9576.181241 22
9576.184607 22
9576.194607 22
9576.194607 22
9576.201 22
9576.321 22
9576.331 22
9576.34022 22
9576.411 22
9576.424607 22
9576.465607 22
9576.471 22
9576.505607 22
9576.535607 22
9576.606334 22
9576.615607 22
9576.622 22
9576.632 22
9576.655607 22
9576.685607 22
9576.712 22
9576.721344 22
9576.732 22
9576.737331 22
9576.815607 22
9576.865607 22
9576.895607 22
9577.125607 22
9577.126607 22
9577.126607 22
9577.156607 22
9577.202 22
9577.226607 22
9577.266607 22
9577.291618 22
9577.306607 22
9577.363866 22
9577.383 22
9577.456607 22
9577.476607 22
9577.480878 22
9577.483 22
9577.483 22
9577.536607 22
9577.556607 22
9577.633 22
9577.643 22
9577.676607 22
9577.686607 22
9577.726607 22
9577.732634 22
9577.743 22
9577.766607 22
9577.783 22
9577.927607 22
9577.937607 22
9577.994 22
9578.007607 22
9578.117607 22
9578.207607 22
9578.264 22
9578.277607 22
9578.287607 22
9578.337607 22
9578.384 22
9578.390499 22
9578.397607 22
9578.397607 22
9578.407607 22
9578.497607 22
9578.534 22
9578.558607 22
9578.55974 22
9578.584 22
9578.598607 22
9578.635 22
9578.645 22
9578.688607 22
9578.718607 22
9578.768607 22
9578.785091 22
9578.878607 22
9578.918546 22
9578.91999 22
9579.008607 22
9579.032093 22
9579.198607 22
9579.229607 22
9579.319607 22
9579.379607 22
9579.394931 22
9579.396 22
9579.396 22
9579.409607 22
9579.419607 22
9579.439607 22
9579.469607 22
9579.499607 22
9579.586 22
9579.659607 22
9579.696 22
9579.705783 22
9579.769607 22
9579.776453 22
9579.779607 22
9579.787831 22
9579.816 22
9579.819607 22
9579.839607 22
9579.849607 22
9579.940607 22
9580.017 22
9580.070607 22
9580.250607 22
9580.340607 22
9580.350607 22
9580.350607 22
9580.427 22
9580.430607 22
9580.550607 22
9580.611607 22
9580.671607 22
9580.711607 22
9580.721607 22
9580.731607 22
9580.751607 22
9580.871607 22
9580.881607 22
9580.881607 22
9581.011607 22
9581.131607 22
9581.181607 22
9581.292607 22
9581.352607 22
9581.432607 22
9581.532607 22
9581.632607 22
9581.672607 22
9581.692607 22
9581.732607 22
9581.802607 22
9582.023607 22
9582.043607 22
9582.073607 22
9582.103607 22
9582.293607 22
9582.293607 22
9582.293607 22
9582.503607 22
9582.533607 22
9582.553607 22
9582.633607 22
9582.694607 22
9582.714607 22
9582.844607 22
9582.864607 22
9583.024607 22
9583.074607 22
9583.134607 22
9583.134607 22
9583.224607 22
9583.234607 22
9583.324607 22
9583.344607 22
9583.364607 22
9583.575607 22
9583.635607 22
9583.705607 22
9583.735607 22
9583.775607 22
9583.805607 22
9583.815607 22
9583.835607 22
9583.875607 22
9583.875607 22
9584.196607 22
9584.196607 22
9584.216607 22
9584.246607 22
9584.396607 22
9584.416607 22
9584.426607 22
9584.456607 22
9584.716607 22
9584.716607 22
9584.736607 22
9584.766607 22
9584.807607 22
9584.897607 22
9584.967607 22
9585.017607 22
9585.037607 22
9585.107607 22
9585.127648 22
9585.143415 22
9585.159654 22
9585.164 22
9585.186939 22
9585.189843 22
9585.194 22
9585.197607 22
9585.20425 22
9585.254 22
9585.267607 22
9585.267607 22
9585.274 22
9585.294 22
9585.344 22
9585.357607 22
9585.467607 22
9585.558607 22
9585.588607 22
9585.738607 22
9585.738607 22
9585.748607 22
9585.778607 22
9585.808607 22
9586.028607 22
9586.028607 22
9586.155 22
9586.185 22
9586.189607 22
9586.192231 22
9586.208692 22
9586.215 22
9586.235 22
9586.259607 22
9586.296 22
9586.303113 22
9586.307436 22
9586.309607 22
9586.339607 22
9586.356354 22
9586.359271 22
9586.379607 22
9586.406 22
9586.429607 22
9586.509607 22
9586.539607 22
9586.539607 22
9586.609607 22
9586.759607 22
9586.759607 22
9586.890607 22
9586.900607 22
9586.910607 22
9587.020607 22
9587.050607 22
9587.187 22
9587.200607 22
9587.210607 22
9587.210914 22
9587.217 22
9587.237 22
9587.253731 22
9587.357 22
9587.373624 22
9587.377 22
9587.380607 22
9587.387 22
9587.397 22
9587.427 22
9587.430607 22
9587.450607 22
9587.527 22
9587.540607 22
9587.540607 22
9587.681607 22
9587.741607 22
9587.761607 22
9587.781607 22
9587.811607 22
9587.828 22
9587.911607 22
9587.961607 22
9588.031607 22
9588.051607 22
9588.20978 22
9588.211607 22
9588.211607 22
9588.231607 22
9588.238137 22
9588.248 22
9588.255814 22
9588.258 22
9588.359 22
9588.381589 22
9588.391787 22
9588.412607 22
9588.429 22
9588.472607 22
9588.519 22
9588.520164 22
9588.599 22
9588.662607 22
9588.672607 22
9588.742607 22
9588.762607 22
9588.892607 22
9588.902607 22
9588.932607 22
9588.932607 22
9588.932607 22
9588.973607 22
9589.053607 22
9589.083607 22
9589.249723 22
9589.303607 22
9589.306324 22
9589.33 22
9589.393607 22
9589.39498 22
9589.42 22
9589.447274 22
9589.47 22
9589.473607 22
9589.473607 22
9589.53 22
9589.533607 22
9589.549292 22
9589.553607 22
9589.589735 22
9589.598321 22
9589.61 22
9589.67 20
9589.844607 22
9589.854607 22
9589.914607 22
9589.914607 22
9589.924607 22
9589.964607 22
9589.964607 22
9589.984607 22
9590.054607 22
9590.084607 22
9590.114607 22
9590.164607 22
9590.331 22
9590.381 22
9590.395607 22
9590.452 22
9590.485607 22
9590.525607 22
9590.525607 22
9590.525607 22
9590.542 22
9590.552 22
9590.592 22
9590.745607 22
9590.875607 22
9590.905607 22
9590.975607 22
9591.056607 22
9591.106607 22
9591.106607 22
9591.126607 22
9591.136607 22
9591.226607 22
9591.526607 22
9591.566607 22
9591.636607 22
9591.646607 22
9591.646607 22
9591.646607 22
9591.737607 22
9591.817607 22
9591.907607 22
9591.987607 22
9591.987607 22
9592.007607 22
9592.137607 22
9592.147607 22
9592.147607 22
9592.157607 22
9592.167607 22
9592.337607 22
9592.558607 22
9592.638607 22
9592.648607 22
9592.708607 22
9592.728607 22
9592.898607 22
9592.898607 22
9592.918607 22
9593.008607 22
9593.008607 22
9593.199607 22
9593.199607 22
9593.229607 22
9593.239607 22
9593.239607 22
9593.289607 22
9593.349607 22
9593.659607 22
9593.669607 22
9593.699607 22
9593.759607 22
9593.920607 22
9593.920607 22
9593.950607 22
9593.960607 22
9594.050607 22
9594.070607 22
9594.170607 22
9594.240607 22
9594.260607 22
9594.260607 22
9594.390607 22
9594.410607 22
9594.611607 22
9594.711607 22
9594.721607 22
9594.801607 22
9594.801607 22
9594.861607 22
9594.941607 22
9595.071607 22
9595.091607 22
9595.141607 22
9595.312607 22
9595.322607 22
9595.332607 22
9595.412607 22
9595.412607 22
9595.592607 22
9595.602607 22
9595.612607 22
9595.612607 22
9595.812607 22
9595.832607 22
9595.953607 22
9596.013607 22
9596.033607 22
9596.113607 22
9596.123607 22
9596.223607 22
9596.233607 22
9596.343607 22
9596.353607 22
9596.353607 22
9596.453607 22
9596.503607 22
9596.704607 22
9596.714607 22
9596.714607 22
9596.794607 22
9596.864607 22
9596.924607 22
9597.004607 22
9597.134607 22
9597.294607 22
9597.295607 22
9597.355607 22
9597.405607 22
9597.405607 22
9597.405607 22
9597.475607 22
9597.595607 22
9597.755607 22
9597.755607 22
9597.815607 22
9597.815607 22
9597.875607 22
9598.006607 22
9598.026607 22
9598.126607 22
9598.206607 22
9598.286607 22
9598.316607 22
9598.366607 22
9598.376607 22
9598.426607 22
9598.426607 22
9598.616607 22
9598.687607 22
9598.737607 22
9598.767607 22
9598.797607 22
9598.937607 22
9598.937607 22
9599.067607 22
9599.157607 22
9599.167607 22
9599.167607 22
9599.277607 22
9599.538607 22
9599.548607 22
9599.548607 22
9599.548607 22
9599.608607 22
9599.658607 22
9599.698607 22
9599.698607 22
9599.798607 22
9599.938607 22
9599.978607 22


# msg_type: correct FLOW_SUB + FLOWBCNMSG
9508.770783 18
9508.804 18
9508.807607 18
9508.818343 18
9508.82125 18
9508.824 18
9508.824 18
9508.847607 18
9529.664 20
9538.719429 18
9538.749731 18
9538.92897 18
9538.971607 18
9538.981607 18
9539.021607 18
9539.304363 18
9539.408001 18
9539.478 18
9539.51772 18
9539.611793 18
9559.606694 20
9559.617 20
9559.621966 20
9559.623437 20
9559.650607 20
9559.650607 20
9559.650607 20
9559.66312 20
9559.697 20
9559.700607 20
9568.779016 18
9568.837867 18
9568.871 18
9568.871 18
9568.891 18
9568.916053 18
9568.932045 18
9568.961598 18
9568.994884 18
9569.204607 18
9589.67 20
9500.978613 15
9501.106607 5
9501.345316 16
9501.727607 8
9502.859607 2
9504.391607 10
9505.112607 4
9505.2297 13
9507.9538 17
9508.226607 9
9508.287607 7
9508.387607 19
9508.604 12
9509.165077 14
9509.618607 11
9509.685 20
9511.007 15
9511.061607 5
9511.336558 16
9511.731607 8
9512.863607 2
9514.415607 10
9515.146607 4
9515.218705 13
9517.964543 17
9518.191607 9
9518.261607 7
9518.401607 19
9518.458 12
9519.189 14
9519.643607 11
9519.67 20
9520.971163 15
9521.065607 5
9521.372 16
9521.716607 8
9522.898607 2
9524.410607 10
9525.121607 4
9525.258 13
9527.957543 17
9528.225607 9
9528.325607 7
9528.466607 19
9528.472 12
9529.183 14
9529.644 20
9529.647607 11
9530.976517 15
9531.189607 5
9531.367 16
9531.750607 8
9532.912607 2
9534.474607 10
9535.252 13
9537.989607 17
9538.270607 9
9538.390607 7
9538.420607 19
9538.441787 12
9540.029 20
9540.997558 15
9541.124607 5
9541.335692 16
9541.725607 8
9542.916607 2
9544.449607 10
9545.109607 4
9545.240607 13
9547.966068 17
9548.284607 9
9548.434302 12
9548.474607 19
9549.155895 14
9549.623 20
9549.726607 11
9550.98693 15
9551.35504 16
9551.439607 5
9551.739607 8
9553.001607 2
9554.473607 10
9555.134607 4
9555.237087 13
9557.961129 17
9558.298607 9
9558.450854 12
9558.459607 7
9558.469607 19
9559.222539 14
9559.657 20
9559.690607 11
9561.099 15
9561.38 16
9562.244607 8
9563.516607 2
9564.477607 10
9565.255 13
9568.000706 17
9568.446379 12
9568.503607 9
9568.513607 19
9568.533607 7
9568.777524 18
9569.722 20
9570.586607 11
9571.046825 15
9571.564 16
9575.27 13
9578.004201 17
9578.59794 12
9578.778607 19
9579.225 14
9579.786 20
9581.041607 11
9581.589 16
9584.266607 2
9584.776607 10
9585.289054 13
9588.098 17
9588.489 12
9588.692607 7
9589.23 14
9590.114607 7
9591.209269 15
9591.425492 16
9595.244225 13
9595.622607 4
9597.968031 17
9598.447995 12
9598.576607 19
9599.17436 14
9599.625 20
9599.918607 19


# msg_type: corrupted packets
9500.752092 22
9502.438314 22
9503.557 22
9506.097603 22
9507.566943 22
9508.584 22
9508.804 22
9509.777806 22
9512.506716 22
9513.551 22
9514.833 22
9515.394 22
9517.375254 22
9518.706888 22
9519.88377 22
9522.043 22
9523.199193 22
9524.477 22
9525.638 22
9527.481769 22
9528.563 22
9529.841339 22
9531.079665 22
9532.110325 22
9537.586 22
9539.143594 22
9540.300925 22
9543.668049 22
9544.800265 22
9548.691 22
9549.843 22
9551.514809 22
9553.582576 22
9553.849969 22
9554.79 22
9555.882 22
9557.023 22
9558.631347 22
9559.717 22
9559.828 22
9561.059 22
9562.531 22
9563.966551 22
9568.84493 22
9568.931 22
9570.242 22
9572.376 22
9573.548691 22
9575.009 22
9576.031 22
9579.035 22
9580.072779 22
9581.298 22
9583.662 22
9584.924 22
9586.296 22
9588.469 22
9589.70608 22
9590.952304 22
9592.104 22
9593.796939 22
9598.755089 22
9569.101 22
9574.449 22
9576.151 22
9589.379162 22
9503.791696 22
9509.679607 22
9538.777 22
9538.777 22
9563.787564 22
9565.739607 22
9566.33372 22
9580.180607 22
9538.956102 22
9539.057583 22
9539.098 22
9539.1974 22
9539.358 22
9559.657 22
9559.664599 22
9559.667482 22
9559.668932 22
9559.677 22
9559.694965 22
9559.727 22
9568.921 22
9568.921 22
9568.921 22
9568.96589 22
9568.978052 22
9568.991 22
9568.993419 22
9569.00884 22
9569.02508 22
9569.041052 22
9569.06796 22
9569.071 22
9569.091 22
9569.114982 22
9569.191774 22
9569.237097 22
9569.404607 22
9569.414607 22
9569.414607 22
9569.414607 22
9569.414607 22
9569.424607 22
9569.444607 22
9569.444607 22
9569.505607 22
9569.575607 22
9569.575607 22
9569.585607 22
9569.875607 22
9569.885607 22
9569.885607 22
9569.885607 22
9569.958819 22
9569.982985 22
9570.002 22
9570.025607 22
9570.035607 22
9570.039087 22
9570.044872 22
9570.072 22
9570.092 22
9570.117458 22
9570.142 22
9570.145607 22
9570.165821 22
9570.273 22
9570.323 22
9570.466607 22
9570.476607 22
9570.496607 22
9570.546607 22
9570.625117 22
9570.626568 22
9570.646607 22
9570.696607 22
9570.706607 22
9570.746607 22
9570.796607 22
9570.877607 22
9570.897607 22
9570.907607 22
9570.907607 22
9571.014 22
9571.027607 22
9571.027607 22
9571.037607 22
9571.074 22
9571.07796 22
9571.107848 22
9571.124 22
9571.147607 22
9571.155963 22
9571.164 22
9571.184 22
9571.20214 22
9571.204 22
9571.334 22
9571.417607 22
9571.497607 22
9571.558607 22
9571.588607 22
9571.618607 22
9571.728607 22
9571.728607 22
9571.788607 22
9571.818607 22
9571.858607 22
9571.948607 22
9571.988607 22
9572.028607 22
9572.038607 22
9572.068607 22
9572.078607 22
9572.105 22
9572.108607 22
9572.135 22
9572.151183 22
9572.155 22
9572.188607 22
9572.204105 22
9572.205 22
9572.238607 22
9572.285 22
9572.336 22
9572.349607 22
9572.425574 22
9572.426 22
9572.476 22
9572.549607 22
9572.569607 22
9572.616 22
9572.699607 22
9572.799607 22
9572.819607 22
9572.829607 22
9572.929607 22
9572.939607 22
9572.980607 22
9573.100607 22
9573.167 22
9573.180226 22
9573.180607 22
9573.18598 22
9573.217 22
9573.227 22
9573.257 22
9573.267 22
9573.290607 22
9573.320129 22
9573.320607 22
9573.397 22
9573.420607 22
9573.440607 22
9573.477 22
9573.490607 22
9573.530607 22
9573.567 22
9573.617 22
9573.722781 22
9573.771607 22
9573.771607 22
9573.811607 22
9573.821607 22
9573.911607 22
9573.921607 22
9573.981607 22
9574.041607 22
9574.051607 22
9574.168 22
9574.24724 22
9574.248 22
9574.250134 22
9574.281607 22
9574.298 22
9574.308 22
9574.321607 22
9574.321607 22
9574.321607 22
9574.328 22
9574.378 22
9574.401124 22
9574.462607 22
9574.499 22
9574.519 22
9574.522607 22
9574.542607 22
9574.567985 22
9574.622607 22
9574.649 22
9574.682607 22
9574.812607 22
9574.892607 22
9574.922607 22
9574.922607 22
9574.992607 22
9574.992607 22
9575.073607 22
