Command line: ['./SimulateLance.py']
Start time: 2007-08-02 22:00:00
End time: 2007-08-03 13:59:59
Overall time: 15:59:59
DOWNLOAD: LanceDownloadEvent: node 105 vol 5 timestamp 51330 gps_timestamp 2007-08-02T22:51:47.354289Z nodeutil 3288 systemutil 41 downloadutil 41 time 2007-08-02T23:13:56.439000Z fetchtime 140.073679 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 3 timestamp 51485 gps_timestamp 2007-08-02T22:57:39.979588Z nodeutil 3451 systemutil 40 downloadutil 40 time 2007-08-02T23:16:44.763000Z fetchtime 168.321000 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 13 timestamp 51530 gps_timestamp 2007-08-02T22:59:22.354671Z nodeutil 3447 systemutil 35 downloadutil 35 time 2007-08-02T23:18:49.794000Z fetchtime 125.027812 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 12 timestamp 51467 gps_timestamp 2007-08-02T22:56:59.029541Z nodeutil 4412 systemutil 34 downloadutil 34 time 2007-08-02T23:21:14.210000Z fetchtime 144.412972 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 13 timestamp 51512 gps_timestamp 2007-08-02T22:58:41.404650Z nodeutil 4414 systemutil 34 downloadutil 34 time 2007-08-02T23:23:43.761000Z fetchtime 149.548025 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 9 timestamp 51557 gps_timestamp 2007-08-02T23:00:23.779741Z nodeutil 4413 systemutil 32 downloadutil 32 time 2007-08-02T23:25:45.760000Z fetchtime 121.954547 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 0 timestamp 52006 gps_timestamp 2007-08-02T23:17:25.255576Z nodeutil 4445 systemutil 32 downloadutil 32 time 2007-08-02T23:27:54.804000Z fetchtime 129.040862 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 14 timestamp 52208 gps_timestamp 2007-08-02T23:25:04.805950Z nodeutil 4452 systemutil 35 downloadutil 35 time 2007-08-02T23:29:53.843000Z fetchtime 119.035060 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 9 timestamp 52260 gps_timestamp 2007-08-02T23:27:03.106051Z nodeutil 4573 systemutil 85 downloadutil 85 time 2007-08-02T23:31:56.775000Z fetchtime 122.929549 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 13 timestamp 52305 gps_timestamp 2007-08-02T23:28:45.481133Z nodeutil 4580 systemutil 90 downloadutil 90 time 2007-08-02T23:34:07.312000Z fetchtime 130.533816 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 4 timestamp 52350 gps_timestamp 2007-08-02T23:30:27.856219Z nodeutil 4584 systemutil 90 downloadutil 90 time 2007-08-02T23:36:27.845000Z fetchtime 140.529556 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 7 timestamp 52391 gps_timestamp 2007-08-02T23:32:01.131322Z nodeutil 4607 systemutil 109 downloadutil 109 time 2007-08-02T23:38:35.729000Z fetchtime 127.880687 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 12 timestamp 52433 gps_timestamp 2007-08-02T23:33:36.681397Z nodeutil 4588 systemutil 87 downloadutil 87 time 2007-08-02T23:40:37.150000Z fetchtime 121.417801 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 4 timestamp 52559 gps_timestamp 2007-08-02T23:38:23.331621Z nodeutil 4641 systemutil 61 downloadutil 61 time 2007-08-02T23:42:41.261000Z fetchtime 124.107971 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 0 timestamp 52642 gps_timestamp 2007-08-02T23:41:32.156791Z nodeutil 4694 systemutil 110 downloadutil 110 time 2007-08-02T23:44:48.520000Z fetchtime 126.786377 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 14 timestamp 52215 gps_timestamp 2007-08-02T23:25:20.730968Z nodeutil 4535 systemutil 46 downloadutil 46 time 2007-08-02T23:46:57.259000Z fetchtime 129.203996 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 13 timestamp 52517 gps_timestamp 2007-08-02T23:36:47.781546Z nodeutil 4624 systemutil 44 downloadutil 44 time 2007-08-02T23:49:04.242000Z fetchtime 126.980624 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 0 timestamp 51975 gps_timestamp 2007-08-02T23:16:14.730517Z nodeutil 3471 systemutil 30 downloadutil 30 time 2007-08-02T23:51:02.315000Z fetchtime 118.069038 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 12 timestamp 52684 gps_timestamp 2007-08-02T23:43:07.706877Z nodeutil 4669 systemutil 28 downloadutil 28 time 2007-08-02T23:53:12.713000Z fetchtime 130.394850 success True
DOWNLOAD: LanceDownloadEvent: node 100 vol 2 timestamp 52897 gps_timestamp 2007-08-02T23:51:12.282258Z nodeutil 2736 systemutil 31 downloadutil 31 time 2007-08-02T23:54:50.563000Z fetchtime 97.846787 success True
DOWNLOAD: LanceDownloadEvent: node 100 vol 14 timestamp 52939 gps_timestamp 2007-08-02T23:52:47.832336Z nodeutil 2742 systemutil 32 downloadutil 32 time 2007-08-02T23:56:28.569000Z fetchtime 98.002054 success True
DOWNLOAD: LanceDownloadEvent: node 100 vol 0 timestamp 52854 gps_timestamp 2007-08-02T23:49:34.457181Z nodeutil 2732 systemutil 27 downloadutil 27 time 2007-08-02T23:58:05.940000Z fetchtime 97.368406 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 10 timestamp 52965 gps_timestamp 2007-08-02T23:53:46.982400Z nodeutil 2444 systemutil 25 downloadutil 25 time 2007-08-03T00:01:23.466000Z fetchtime 197.522561 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 3 timestamp 53055 gps_timestamp 2007-08-02T23:57:11.732565Z nodeutil 2452 systemutil 27 downloadutil 27 time 2007-08-03T00:04:41.669000Z fetchtime 198.199695 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 4 timestamp 53143 gps_timestamp 2007-08-03T00:00:31.932725Z nodeutil 2458 systemutil 25 downloadutil 25 time 2007-08-03T00:08:17.999000Z fetchtime 216.326306 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 14 timestamp 53135 gps_timestamp 2007-08-03T00:00:13.732704Z nodeutil 4489 systemutil 25 downloadutil 25 time 2007-08-03T00:10:43.144000Z fetchtime 145.141961 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 10 timestamp 53309 gps_timestamp 2007-08-03T00:06:49.583053Z nodeutil 3503 systemutil 23 downloadutil 23 time 2007-08-03T00:12:55.543000Z fetchtime 132.396472 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 7 timestamp 53399 gps_timestamp 2007-08-03T00:10:14.333218Z nodeutil 3505 systemutil 25 downloadutil 25 time 2007-08-03T00:15:06.764000Z fetchtime 131.217155 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 3 timestamp 53315 gps_timestamp 2007-08-03T00:07:03.233054Z nodeutil 4499 systemutil 23 downloadutil 23 time 2007-08-03T00:17:16.787000Z fetchtime 130.019492 success True
DOWNLOAD: LanceDownloadEvent: node 105 vol 6 timestamp 51105 gps_timestamp 2007-08-02T22:43:15.478877Z nodeutil 3266 systemutil 23 downloadutil 23 time 2007-08-03T00:19:17.277000Z fetchtime 120.487412 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 2 timestamp 53180 gps_timestamp 2007-08-03T00:01:56.107791Z nodeutil 4488 systemutil 23 downloadutil 23 time 2007-08-03T00:21:32.217000Z fetchtime 134.937078 success True
DOWNLOAD: LanceDownloadEvent: node 105 vol 9 timestamp 53599 gps_timestamp 2007-08-03T00:17:49.333582Z nodeutil 3276 systemutil 27 downloadutil 27 time 2007-08-03T00:23:37.212000Z fetchtime 124.991830 success True
DOWNLOAD: LanceDownloadEvent: node 105 vol 0 timestamp 53684 gps_timestamp 2007-08-03T00:21:02.708745Z nodeutil 3275 systemutil 26 downloadutil 26 time 2007-08-03T00:25:35.587000Z fetchtime 118.354282 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 9 timestamp 53292 gps_timestamp 2007-08-03T00:06:10.908008Z nodeutil 4684 systemutil 21 downloadutil 21 time 2007-08-03T00:27:35.922000Z fetchtime 120.331986 success True
DOWNLOAD: LanceDownloadEvent: node 105 vol 4 timestamp 53812 gps_timestamp 2007-08-03T00:25:53.908980Z nodeutil 3295 systemutil 32 downloadutil 32 time 2007-08-03T00:29:54.617000Z fetchtime 138.692256 success True
DOWNLOAD: LanceDownloadEvent: node 105 vol 9 timestamp 53856 gps_timestamp 2007-08-03T00:27:34.009060Z nodeutil 3335 systemutil 63 downloadutil 63 time 2007-08-03T00:32:29.440000Z fetchtime 154.819737 success True
DOWNLOAD: LanceDownloadEvent: node 105 vol 3 timestamp 53941 gps_timestamp 2007-08-03T00:30:47.384212Z nodeutil 3322 systemutil 47 downloadutil 47 time 2007-08-03T00:34:42.586000Z fetchtime 133.142898 success True
DOWNLOAD: LanceDownloadEvent: node 105 vol 0 timestamp 53897 gps_timestamp 2007-08-03T00:29:07.284132Z nodeutil 3313 systemutil 40 downloadutil 40 time 2007-08-03T00:37:16.324000Z fetchtime 139.086475 success True
DOWNLOAD: LanceDownloadEvent: node 105 vol 9 timestamp 54069 gps_timestamp 2007-08-03T00:35:38.584441Z nodeutil 3356 systemutil 34 downloadutil 34 time 2007-08-03T00:39:39.613000Z fetchtime 143.285390 success True
DOWNLOAD: LanceDownloadEvent: node 105 vol 3 timestamp 54109 gps_timestamp 2007-08-03T00:37:09.584511Z nodeutil 3385 systemutil 63 downloadutil 63 time 2007-08-03T00:41:57.342000Z fetchtime 137.726582 success True
DOWNLOAD: LanceDownloadEvent: node 105 vol 0 timestamp 54194 gps_timestamp 2007-08-03T00:40:22.959663Z nodeutil 3403 systemutil 81 downloadutil 81 time 2007-08-03T00:44:39.760000Z fetchtime 162.414442 success True
DOWNLOAD: LanceDownloadEvent: node 105 vol 4 timestamp 54151 gps_timestamp 2007-08-03T00:38:45.134585Z nodeutil 3392 systemutil 70 downloadutil 70 time 2007-08-03T00:47:19.170000Z fetchtime 159.407214 success True
DOWNLOAD: LanceDownloadEvent: node 105 vol 9 timestamp 54236 gps_timestamp 2007-08-03T00:41:58.509737Z nodeutil 3392 systemutil 68 downloadutil 68 time 2007-08-03T00:49:25.727000Z fetchtime 126.553501 success True
DOWNLOAD: LanceDownloadEvent: node 105 vol 2 timestamp 54277 gps_timestamp 2007-08-03T00:43:31.784809Z nodeutil 3397 systemutil 41 downloadutil 41 time 2007-08-03T00:51:27.950000Z fetchtime 122.171558 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 7 timestamp 53617 gps_timestamp 2007-08-03T00:18:30.283612Z nodeutil 4511 systemutil 21 downloadutil 21 time 2007-08-03T00:53:50.199000Z fetchtime 142.245328 success True
DOWNLOAD: LanceDownloadEvent: node 105 vol 4 timestamp 54447 gps_timestamp 2007-08-03T00:49:58.535113Z nodeutil 3418 systemutil 26 downloadutil 26 time 2007-08-03T00:55:57.166000Z fetchtime 126.964085 success True
DOWNLOAD: LanceDownloadEvent: node 105 vol 9 timestamp 54489 gps_timestamp 2007-08-03T00:51:34.085196Z nodeutil 3417 systemutil 25 downloadutil 25 time 2007-08-03T00:58:10.566000Z fetchtime 133.396171 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 11 timestamp 54504 gps_timestamp 2007-08-03T00:52:08.210227Z nodeutil 4518 systemutil 22 downloadutil 22 time 2007-08-03T01:00:26.218000Z fetchtime 135.648371 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 7 timestamp 54633 gps_timestamp 2007-08-03T00:57:01.685458Z nodeutil 4535 systemutil 39 downloadutil 39 time 2007-08-03T01:02:29.763000Z fetchtime 123.542236 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 3 timestamp 54676 gps_timestamp 2007-08-03T00:58:39.510536Z nodeutil 4528 systemutil 30 downloadutil 30 time 2007-08-03T01:04:43.403000Z fetchtime 133.636806 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 1 timestamp 54622 gps_timestamp 2007-08-03T00:56:36.660430Z nodeutil 2529 systemutil 26 downloadutil 26 time 2007-08-03T01:07:54.267000Z fetchtime 190.859944 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 1 timestamp 54715 gps_timestamp 2007-08-03T01:00:08.235602Z nodeutil 4524 systemutil 26 downloadutil 26 time 2007-08-03T01:10:15.363000Z fetchtime 141.061252 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 11 timestamp 54754 gps_timestamp 2007-08-03T01:01:36.960669Z nodeutil 4544 systemutil 26 downloadutil 26 time 2007-08-03T01:12:27.651000Z fetchtime 132.284539 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 14 timestamp 54588 gps_timestamp 2007-08-03T00:55:19.310376Z nodeutil 4520 systemutil 22 downloadutil 22 time 2007-08-03T01:14:46.570000Z fetchtime 138.402850 success True
DOWNLOAD: LanceDownloadEvent: node 100 vol 8 timestamp 53720 gps_timestamp 2007-08-03T00:22:24.608810Z nodeutil 2763 systemutil 20 downloadutil 20 time 2007-08-03T01:16:26.830000Z fetchtime 100.022716 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 3 timestamp 55023 gps_timestamp 2007-08-03T01:11:48.936127Z nodeutil 2555 systemutil 20 downloadutil 20 time 2007-08-03T01:20:23.644000Z fetchtime 237.557889 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 12 timestamp 55158 gps_timestamp 2007-08-03T01:16:56.061374Z nodeutil 2561 systemutil 24 downloadutil 24 time 2007-08-03T01:24:24.968000Z fetchtime 241.320297 success True
DOWNLOAD: LanceDownloadEvent: node 105 vol 9 timestamp 55290 gps_timestamp 2007-08-03T01:21:56.361613Z nodeutil 3435 systemutil 23 downloadutil 23 time 2007-08-03T01:26:59.100000Z fetchtime 154.128746 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 5 timestamp 55242 gps_timestamp 2007-08-03T01:20:07.161523Z nodeutil 2562 systemutil 22 downloadutil 22 time 2007-08-03T01:32:56.652000Z fetchtime 357.549025 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 10 timestamp 55439 gps_timestamp 2007-08-03T01:27:35.336863Z nodeutil 32767 systemutil 28030 downloadutil 28030 time 2007-08-03T01:35:24.180000Z fetchtime 147.361711 success True
WARNING: Download for LanceDownloadEvent: node 103 vol 10 timestamp 55439 gps_timestamp 2007-08-03T01:27:35.336863Z nodeutil 32767 systemutil 28030 downloadutil 28030 time 2007-08-03T01:35:24.180000Z fetchtime 147.361711 success True but no matching utility value.
DOWNLOAD: LanceDownloadEvent: node 100 vol 0 timestamp 53546 gps_timestamp 2007-08-03T00:15:48.758496Z nodeutil 2759 systemutil 18 downloadutil 18 time 2007-08-03T01:37:04.772000Z fetchtime 100.751424 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 2 timestamp 55069 gps_timestamp 2007-08-03T01:13:33.586212Z nodeutil 2553 systemutil 18 downloadutil 18 time 2007-08-03T01:40:54.812000Z fetchtime 230.037010 success True
DOWNLOAD: LanceDownloadEvent: node 105 vol 3 timestamp 55245 gps_timestamp 2007-08-03T01:20:13.986531Z nodeutil 3437 systemutil 17 downloadutil 17 time 2007-08-03T01:43:09.430000Z fetchtime 134.227143 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 14 timestamp 55753 gps_timestamp 2007-08-03T01:39:29.687401Z nodeutil 4543 systemutil 19 downloadutil 19 time 2007-08-03T01:45:47.803000Z fetchtime 158.757065 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 10 timestamp 55798 gps_timestamp 2007-08-03T01:41:12.062450Z nodeutil 4544 systemutil 19 downloadutil 19 time 2007-08-03T01:48:22.850000Z fetchtime 155.043719 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 11 timestamp 55921 gps_timestamp 2007-08-03T01:45:51.887666Z nodeutil 4554 systemutil 27 downloadutil 27 time 2007-08-03T01:50:37.852000Z fetchtime 134.998960 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 13 timestamp 55843 gps_timestamp 2007-08-03T01:42:54.437533Z nodeutil 4547 systemutil 22 downloadutil 22 time 2007-08-03T01:53:13.332000Z fetchtime 155.472466 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 10 timestamp 56040 gps_timestamp 2007-08-03T01:50:22.612866Z nodeutil 4563 systemutil 20 downloadutil 20 time 2007-08-03T01:55:24.368000Z fetchtime 131.031619 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 11 timestamp 56118 gps_timestamp 2007-08-03T01:53:20.062971Z nodeutil 4563 systemutil 16 downloadutil 16 time 2007-08-03T01:57:42.586000Z fetchtime 138.214692 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 5 timestamp 56086 gps_timestamp 2007-08-03T01:52:07.262922Z nodeutil 2592 systemutil 17 downloadutil 17 time 2007-08-03T02:01:46.900000Z fetchtime 243.420282 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 14 timestamp 56221 gps_timestamp 2007-08-03T01:57:14.388135Z nodeutil 2600 systemutil 21 downloadutil 21 time 2007-08-03T02:05:30.513000Z fetchtime 224.434849 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 10 timestamp 56351 gps_timestamp 2007-08-03T02:02:10.138361Z nodeutil 2609 systemutil 19 downloadutil 19 time 2007-08-03T02:09:27.926000Z fetchtime 237.409378 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 5 timestamp 56481 gps_timestamp 2007-08-03T02:07:05.888569Z nodeutil 2622 systemutil 30 downloadutil 30 time 2007-08-03T02:13:55.550000Z fetchtime 267.620845 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 6 timestamp 56395 gps_timestamp 2007-08-03T02:03:50.238414Z nodeutil 2620 systemutil 30 downloadutil 30 time 2007-08-03T02:18:16.302000Z fetchtime 260.739446 success True
