Command line: ['./SimulateLance.py']
Start time: 2007-08-03 23:00:00
End time: 2007-08-05 00:00:00
Overall time: 1 day, 1:00:00
DOWNLOAD: LanceDownloadEvent: node 102 vol 12 timestamp 26026 gps_timestamp 2007-08-04T00:17:15.191551Z nodeutil 1037 systemutil 1037 downloadutil 1037 time 2007-08-04T00:51:51.260000Z fetchtime 126.545142 success True
DOWNLOAD: LanceDownloadEvent: node 100 vol 0 timestamp 26721 gps_timestamp 2007-08-04T00:43:36.317180Z nodeutil 1036 systemutil 1036 downloadutil 1036 time 2007-08-04T00:53:46.551000Z fetchtime 103.391264 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 3 timestamp 24925 gps_timestamp 2007-08-03T23:35:30.415420Z nodeutil 1036 systemutil 1036 downloadutil 1036 time 2007-08-04T00:55:42.766000Z fetchtime 116.212321 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 10 timestamp 26861 gps_timestamp 2007-08-04T00:48:54.817301Z nodeutil 1037 systemutil 1037 downloadutil 1037 time 2007-08-04T00:57:51.185000Z fetchtime 128.416208 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 4 timestamp 25206 gps_timestamp 2007-08-03T23:46:09.690735Z nodeutil 1036 systemutil 1036 downloadutil 1036 time 2007-08-04T01:04:23.713000Z fetchtime 380.629581 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 1 timestamp 26720 gps_timestamp 2007-08-04T00:43:34.042177Z nodeutil 1039 systemutil 1039 downloadutil 1039 time 2007-08-04T01:07:23.993000Z fetchtime 180.274939 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 6 timestamp 26886 gps_timestamp 2007-08-04T00:49:51.692322Z nodeutil 1038 systemutil 1038 downloadutil 1038 time 2007-08-04T01:10:28.927000Z fetchtime 184.931102 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 9 timestamp 27192 gps_timestamp 2007-08-04T01:01:27.842573Z nodeutil 1038 systemutil 1038 downloadutil 1038 time 2007-08-04T01:12:36.337000Z fetchtime 127.407123 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 7 timestamp 27107 gps_timestamp 2007-08-04T00:58:14.467516Z nodeutil 1037 systemutil 1037 downloadutil 1037 time 2007-08-04T01:18:56.232000Z fetchtime 379.891739 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 3 timestamp 27389 gps_timestamp 2007-08-04T01:08:56.017739Z nodeutil 1038 systemutil 1038 downloadutil 1038 time 2007-08-04T01:21:33.698000Z fetchtime 157.463018 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 5 timestamp 26369 gps_timestamp 2007-08-04T00:30:15.516854Z nodeutil 1036 systemutil 1036 downloadutil 1036 time 2007-08-04T01:24:26.519000Z fetchtime 160.471866 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 7 timestamp 27530 gps_timestamp 2007-08-04T01:14:16.792863Z nodeutil 1036 systemutil 1036 downloadutil 1036 time 2007-08-04T01:26:22.360000Z fetchtime 115.513315 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 4 timestamp 27434 gps_timestamp 2007-08-04T01:10:38.392770Z nodeutil 1036 systemutil 1036 downloadutil 1036 time 2007-08-04T01:29:43.479000Z fetchtime 201.440009 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 4 timestamp 25881 gps_timestamp 2007-08-04T00:11:45.316394Z nodeutil 1036 systemutil 1036 downloadutil 1036 time 2007-08-04T01:32:32.754000Z fetchtime 169.271713 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 1 timestamp 27450 gps_timestamp 2007-08-04T01:11:14.792793Z nodeutil 1039 systemutil 1039 downloadutil 1039 time 2007-08-04T01:34:36.270000Z fetchtime 123.512444 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 11 timestamp 26841 gps_timestamp 2007-08-04T00:48:09.317283Z nodeutil 1036 systemutil 1036 downloadutil 1036 time 2007-08-04T01:40:02.284000Z fetchtime 326.010957 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 9 timestamp 26333 gps_timestamp 2007-08-04T00:28:53.616829Z nodeutil 1036 systemutil 1036 downloadutil 1036 time 2007-08-04T01:42:10.525000Z fetchtime 128.237523 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 10 timestamp 27524 gps_timestamp 2007-08-04T01:14:03.142847Z nodeutil 1036 systemutil 1036 downloadutil 1036 time 2007-08-04T01:46:21.122000Z fetchtime 250.593838 success True
DOWNLOAD: LanceDownloadEvent: node 100 vol 3 timestamp 28227 gps_timestamp 2007-08-04T01:40:42.468393Z nodeutil 1044 systemutil 1044 downloadutil 1044 time 2007-08-04T01:47:56.883000Z fetchtime 95.756922 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 13 timestamp 24290 gps_timestamp 2007-08-03T23:11:25.789739Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T01:54:53.614000Z fetchtime 416.728286 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 3 timestamp 28260 gps_timestamp 2007-08-04T01:41:57.543412Z nodeutil 1043 systemutil 1043 downloadutil 1043 time 2007-08-04T01:57:29.895000Z fetchtime 156.278138 success True
DOWNLOAD: LanceDownloadEvent: node 106 vol 2 timestamp 28261 gps_timestamp 2007-08-04T01:41:59.818412Z nodeutil 1037 systemutil 1037 downloadutil 1037 time 2007-08-04T02:02:23.482000Z fetchtime 293.583180 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 5 timestamp 28242 gps_timestamp 2007-08-04T01:41:16.593406Z nodeutil 1037 systemutil 1037 downloadutil 1037 time 2007-08-04T02:04:40.944000Z fetchtime 137.458871 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 1 timestamp 28248 gps_timestamp 2007-08-04T01:41:30.243413Z nodeutil 1041 systemutil 1041 downloadutil 1041 time 2007-08-04T02:06:49.343000Z fetchtime 128.395853 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 7 timestamp 28727 gps_timestamp 2007-08-04T01:59:39.968758Z nodeutil 1038 systemutil 1038 downloadutil 1038 time 2007-08-04T02:08:46.113000Z fetchtime 116.766366 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 6 timestamp 28249 gps_timestamp 2007-08-04T01:41:32.518416Z nodeutil 1036 systemutil 1036 downloadutil 1036 time 2007-08-04T02:13:44.931000Z fetchtime 298.814274 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 9 timestamp 28771 gps_timestamp 2007-08-04T02:01:20.068803Z nodeutil 1041 systemutil 1041 downloadutil 1041 time 2007-08-04T02:15:47.730000Z fetchtime 122.796193 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 9 timestamp 28776 gps_timestamp 2007-08-04T02:01:31.443807Z nodeutil 1038 systemutil 1038 downloadutil 1038 time 2007-08-04T02:17:49.717000Z fetchtime 121.984237 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 3 timestamp 28731 gps_timestamp 2007-08-04T01:59:49.068768Z nodeutil 1036 systemutil 1036 downloadutil 1036 time 2007-08-04T02:19:52.125000Z fetchtime 122.404526 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 13 timestamp 23676 gps_timestamp 2007-08-03T22:48:08.939043Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T02:22:14.823000Z fetchtime 142.694305 success True
DOWNLOAD: LanceDownloadEvent: node 100 vol 3 timestamp 29260 gps_timestamp 2007-08-04T02:19:52.544139Z nodeutil 1043 systemutil 1043 downloadutil 1043 time 2007-08-04T02:23:50.501000Z fetchtime 95.675295 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 13 timestamp 25981 gps_timestamp 2007-08-04T00:15:32.816503Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T02:26:03.836000Z fetchtime 133.331377 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 1 timestamp 26071 gps_timestamp 2007-08-04T00:18:57.566569Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T02:28:05.313000Z fetchtime 121.473723 success True
DOWNLOAD: LanceDownloadEvent: node 100 vol 13 timestamp 23928 gps_timestamp 2007-08-03T22:57:42.239340Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T02:29:42.564000Z fetchtime 97.247832 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 9 timestamp 26077 gps_timestamp 2007-08-04T00:19:11.216579Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T02:33:07.532000Z fetchtime 204.965445 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 2 timestamp 28686 gps_timestamp 2007-08-04T01:58:06.693728Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T02:36:28.289000Z fetchtime 200.752729 success True
DOWNLOAD: LanceDownloadEvent: node 100 vol 4 timestamp 23066 gps_timestamp 2007-08-03T22:25:01.188322Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T02:38:05.613000Z fetchtime 97.321157 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 10 timestamp 23326 gps_timestamp 2007-08-03T22:34:52.688639Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T02:42:51.169000Z fetchtime 285.552753 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 10 timestamp 25011 gps_timestamp 2007-08-03T23:38:46.065540Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T02:44:51.995000Z fetchtime 120.822501 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 13 timestamp 28681 gps_timestamp 2007-08-04T01:57:55.318742Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T02:48:57.424000Z fetchtime 245.425302 success True
DOWNLOAD: LanceDownloadEvent: node 100 vol 6 timestamp 24663 gps_timestamp 2007-08-03T23:25:34.365154Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T02:50:33.510000Z fetchtime 95.624265 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 14 timestamp 27152 gps_timestamp 2007-08-04T00:59:56.842538Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T02:55:40.819000Z fetchtime 307.764434 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 2 timestamp 24942 gps_timestamp 2007-08-03T23:36:09.090464Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T03:01:01.211000Z fetchtime 308.234705 success True
