#time flow_seqno path
 #This first chunk is just fully-observed routes, the chunk after the next commented line
 #contains routes with inferred packets, and then the chunk
 #after the last commented line are the scores (for the bottom half of the figure).
 #These are grouped this way for greater ease in formatting
 #the various data-groups.
 51569 9219.068 0.998
 51570 9220.249 0.998
 
 
 51574 9221.955 1.000
 51575 9222.012 1.000
 51576 9222.931 1.000
 51577 9222.953 0.999
 
 
 51584 9226.833 0.996
 
 
 51590 9229.760 0.998
 
 
 51593 9230.751 0.998
 
 
 51596 9232.712 0.998
 51597 9232.714 0.999
 51598 9233.701 1.000
 51599 9233.704 1.000
 
 
 51608 9238.610 1.000
 51609 9238.621 1.000
 51610 9239.581 1.000
 51611 9239.584 0.999
 51612 9240.598 0.998
 51613 9240.598 0.998
 
 
 51616 9242.521 0.996
 51617 9242.501 0.996
 51618 9243.538 0.996
 
 
 51621 9244.504 0.998
 
 
 51625 9246.451 1.000
 51626 9247.402 1.000
 51627 9247.386 1.000
 51628 9248.393 1.000
 
 
 51630 9249.322 0.999
 
 
 51632 9250.327 0.998
 
 
 51634 9251.298 0.997
 
 
 51636 9252.299 0.996
 51637 9252.295 0.996
 
 
 51639 9253.341 0.998
 51640 9254.252 0.998
 51641 9254.230 0.998
 51642 9255.334 0.999
 
 
 51644 9256.206 0.999
 51645 9256.209 0.998
 
 
 51650 9259.106 0.998
 
 
 51654 9261.102 0.998
 
 
 51658 9263.075 1.000
 
 
 51660 9264.037 1.000
 
 
 51664 9265.999 1.000
 
 
 51666 9267.021 0.999
 51667 9267.017 0.998
 51668 9267.911 0.999
 
 
 51670 9268.939 1.000
 51671 9268.949 1.000
 
 
 51673 9270.942 1.000
 51674 9271.868 1.000
 51675 9272.839 1.000
 51676 9273.866 1.000
 51677 9274.810 1.000
 51678 9275.802 1.000
 51679 9276.801 1.000
 51680 9277.726 1.000
 51681 9278.697 0.999
 51682 9279.699 1.000
 51683 9280.706 1.000
 51684 9281.678 1.000
 51685 9282.669 1.000
 51686 9283.640 1.000
 51687 9284.602 1.000
 51688 9285.567 1.000
 51689 9286.569 0.999
 51690 9286.545 0.998
 51691 9287.540 0.998
 51692 9287.518 0.998
 51693 9288.495 0.999
 51694 9288.498 1.000
 51695 9289.517 1.000
 51696 9289.509 1.000
 51697 9290.745 1.000
 51698 9290.525 1.000
 51699 9291.447 1.000
 
 
 51703 9293.372 0.998
 51704 9293.375 0.998
 51705 9294.350 0.997
 51706 9294.400 0.998
 51707 9295.371 0.998
 51708 9295.337 0.998
 51709 9296.279 0.999
 
 
 51711 9297.306 1.000
 
 
 51715 9299.273 1.000
 51716 9299.276 1.000
 51717 9300.208 1.000
 
 
 51719 9301.210 1.000
 51720 9301.208 1.000
 51721 9302.171 1.000
 
 
 51723 9303.219 0.999
 51724 9303.219 0.999
 
 
 51726 9304.154 0.999
 
 
 51729 9306.072 1.000
 51730 9306.173 1.000
 
 
 51733 9308.090 1.000
 51734 9308.126 1.000
 
 
 51736 9309.071 1.000
 51737 9310.209 1.000
 51738 9310.219 1.000
 51739 9311.020 1.000
 51740 9311.020 1.000
 51741 9312.041 1.000
 51742 9312.041 1.000
 51743 9313.013 1.000
 
 
 51745 9313.994 1.000
 51746 9313.984 1.000
 51747 9315.015 1.000
 
 
 51749 9316.107 1.000
 
 
 51752 9317.008 1.000
 51753 9317.970 1.000
 51754 9317.970 1.000
 51755 9318.890 1.000
 51756 9318.901 1.000
 51757 9319.872 1.000
 51758 9319.882 1.000
 
 
 51764 9322.026 1.000
 51765 9322.866 1.000
 51766 9322.837 1.000
 
 
 51768 9322.867 1.000
 51769 9322.877 1.000
 51770 9322.874 1.000
 51771 9322.830 1.000
 51772 9323.848 1.000
 51773 9323.828 1.000
 51774 9323.838 1.000
 51775 9323.858 1.000
 51776 9323.878 1.000
 
 
 51778 9323.878 1.000
 51779 9324.920 1.000
 
 
 51781 9324.859 1.000
 
 
 51783 9324.862 1.000
 
 
 51785 9324.860 1.000
 
 
 51794 9327.103 0.998
 
 
 51798 9327.448 0.998
 51799 9327.458 0.998
 
 
 51801 9328.068 1.000
 51802 9328.004 1.000
 
 
 51804 9328.024 1.000
 
 
 51806 9327.924 1.000
 51807 9328.805 1.000
 51808 9328.825 1.000
 51809 9328.845 1.000
 51810 9328.865 1.000
 51811 9328.935 1.000
 51812 9328.935 1.000
 51813 9328.986 1.000
 51814 9329.801 1.000
 51815 9329.876 0.999
 51816 9329.878 0.998
 51817 9329.881 0.998
 51818 9329.884 0.998
 
 
 51820 9329.887 1.000
 51821 9330.828 1.000
 51822 9330.828 1.000
 51823 9330.868 1.000
 51824 9330.848 1.000
 51825 9330.908 1.000
 51826 9330.908 1.000
 51827 9330.908 1.000
 51828 9331.780 1.000
 51829 9331.800 1.000
 51830 9331.820 1.000
 51831 9331.840 1.000
 51832 9331.785 1.000
 51833 9331.870 1.000
 51834 9331.880 1.000
 51835 9332.791 1.000
 51836 9332.801 1.000
 51837 9332.811 1.000
 51838 9332.831 1.000
 51839 9332.871 1.000
 51840 9332.871 1.000
 51841 9332.871 1.000
 51842 9333.777 1.000
 51843 9333.783 0.999
 51844 9333.774 0.998
 51845 9333.917 0.998
 51846 9333.865 0.998
 
 
 51848 9333.892 1.000
 51849 9334.768 1.000
 
 
 51851 9334.771 1.000
 
 
 51853 9334.798 1.000
 51854 9334.777 1.000
 51855 9334.773 1.000
 51856 9335.755 1.000
 51857 9335.755 1.000
 51858 9335.885 1.000
 51859 9335.805 1.000
 51860 9335.805 1.000
 51861 9335.976 1.000
 51862 9335.976 1.000
 
 
 51864 9336.937 1.000
 51865 9336.867 1.000
 51866 9336.977 1.000
 51867 9336.937 1.000
 51868 9336.763 1.000
 51869 9336.766 1.000
 51870 9337.718 1.000
 51871 9337.708 1.000
 
 
 51873 9337.738 1.000
 
 
 51875 9337.778 1.000
 51876 9337.748 1.000
 51877 9338.760 1.000
 51878 9338.680 1.000
 
 
 51880 9338.700 1.000
 51881 9338.710 1.000
 51882 9338.750 1.000
 51883 9338.770 1.000
 51884 9339.741 1.000
 51885 9339.661 1.000
 51886 9339.681 1.000
 51887 9339.691 1.000
 51888 9339.701 1.000
 
 
 51891 9340.707 0.998
 
 
 51894 9340.662 0.998
 51895 9340.672 0.998
 51896 9340.692 0.998
 51897 9340.691 0.999
 
 
 51899 9341.639 0.999
 51900 9341.641 0.998
 
 
 51902 9341.644 0.998
 51903 9341.694 0.997
 51904 9341.655 0.996
 51905 9342.639 0.996
 51906 9342.642 0.996
 51907 9342.644 0.997
 51908 9342.647 0.998
 51909 9342.650 0.998
 
 
 51911 9342.653 0.999
 51912 9343.597 1.000
 51913 9343.600 1.000
 51914 9343.603 1.000
 
 
 51919 9344.552 0.997
 
 
 51921 9344.554 0.996
 
 
 51923 9344.626 0.995
 51924 9344.629 0.994
 
 
 51927 9345.526 0.994
 
 
 51933 9346.577 0.997
 51934 9346.580 0.998
 51935 9346.583 0.998
 51936 9346.585 0.998
 
 
 51939 9347.542 1.000
 51940 9347.545 1.000
 
 
 51943 9347.550 1.000
 51944 9347.502 1.000
 51945 9348.458 0.999
 
 
 51947 9348.508 0.998
 51948 9348.511 0.998
 51949 9348.514 0.997
 51950 9348.517 0.996
 51951 9349.469 0.996
 51952 9349.445 0.996
 
 
 51955 9349.446 0.996
 
 
 51957 9350.416 0.996
 51958 9350.430 0.997
 
 
 51960 9350.446 0.998
 
 
 51964 9351.490 1.000
 51965 9351.493 1.000
 
 
 51967 9351.498 1.000
 
 
 51969 9352.435 1.000
 
 
 51971 9352.464 0.999
 51972 9352.438 0.998
 51973 9352.441 0.999
 
 
 51975 9353.446 1.000
 
 
 51977 9353.415 1.000
 51978 9353.452 1.000
 
 
 51980 9353.457 1.000
 51981 9354.420 1.000
 51982 9354.423 1.000
 
 
 51985 9354.429 1.000
 
 
 51987 9355.425 1.000
 51988 9355.462 1.000
 51989 9355.465 0.999
 
 
 51991 9355.428 0.999
 
 
 51993 9356.349 0.999
 
 
 51996 9356.389 0.998
 51997 9356.414 0.999
 51998 9356.417 1.000
 51999 9357.447 1.000
 
 
 52001 9357.325 1.000
 52002 9357.457 1.000
 52003 9357.457 1.000
 
 
 52005 9358.295 0.999
 
 
 52007 9358.338 0.998
 52008 9358.348 0.999
 
 
 52010 9358.377 1.000
 52011 9359.389 1.000
 
 
 52013 9359.319 1.000
 52014 9359.395 1.000
 52015 9359.529 1.000
 
 
 52017 9360.385 0.998
 
 
 52020 9360.365 1.000
 
 
 52022 9360.371 1.000
 52023 9361.517 1.000
 
 
 52025 9361.508 0.998
 
 
 52029 9362.364 0.996
 52030 9362.374 0.996
 
 
 52032 9362.380 0.995
 
 
 52034 9362.383 0.994
 52035 9363.285 0.994
 
 
 52037 9363.319 0.992
 
 
 52039 9363.291 0.993
 52040 9363.413 0.994
 52041 9364.240 0.994
 
 
 52043 9364.276 0.995
 
 
 52045 9364.286 0.996
 52046 9364.301 0.996
 52047 9365.273 0.997
 52048 9365.276 0.998
 
 
 52051 9365.279 0.999
 
 
 52053 9366.226 1.000
 
 
 52058 9366.379 1.000
 52059 9367.191 1.000
 
 
 52061 9367.286 1.000
 
 
 52063 9367.292 1.000
 52064 9367.294 1.000
 52065 9368.177 1.000
 
 
 52067 9368.182 0.999
 52068 9368.216 1.000
 52069 9368.237 1.000
 52070 9368.240 1.000
 52071 9369.183 1.000
 52072 9369.172 1.000
 52073 9369.186 1.000
 
 
 52075 9369.224 1.000
 52076 9369.193 1.000
 52077 9370.204 1.000
 52078 9370.207 1.000
 52079 9370.209 1.000
 52080 9370.212 1.000
 
 
 52082 9370.215 1.000
 52083 9371.113 1.000
 
 
 52085 9371.115 1.000
 
 
 52087 9371.156 0.999
 52088 9371.149 1.000
 52089 9372.117 1.000
 52090 9372.120 1.000
 52091 9372.122 1.000
 52092 9372.124 1.000
 
 
 52095 9373.112 1.000
 52096 9373.115 1.000
 52097 9373.118 1.000
 52098 9373.120 1.000
 52099 9373.213 1.000
 52100 9373.123 1.000
 
 
 52102 9374.094 1.000
 52103 9374.077 1.000
 
 
 52106 9374.130 1.000
 52107 9375.026 1.000
 
 
 52110 9375.066 1.000
 52111 9375.068 1.000
 52112 9375.116 1.000
 52113 9376.013 1.000
 
 
 52119 9377.057 1.000
 52120 9377.060 1.000
 52121 9377.035 1.000
 
 
 52124 9377.066 1.000
 
 
 52126 9377.966 0.999
 
 
 52128 9377.969 0.998
 
 
 52131 9378.972 0.996
 
 
 52133 9378.988 0.996
 
 
 52135 9378.954 0.996
 
 
 52142 9379.972 0.998
 
 
 52145 9384.485 1.000
 52146 9385.571 1.000
 52147 9386.508 1.000
 
 
 52149 9388.425 1.000
 52150 9389.453 1.000
 52151 9390.353 1.000
 52152 9391.385 1.000
 
 
 52155 9394.293 0.998
 52156 9395.311 0.998
 52157 9396.272 0.998
 52158 9397.264 0.997
 
 
 52161 9400.178 0.998
 52162 9401.159 0.998
 
 
 52166 9405.155 1.000
 
 
 52168 9407.076 0.999
 
 
 52172 9410.938 0.998
 
 
 52178 9413.905 0.997
 
 
 52180 9414.869 0.996
 
 
 52184 9416.813 0.994
 52185 9416.816 0.995
 52186 9417.833 0.996
 52187 9417.833 0.996
 
 
 52190 9419.749 0.998
 52191 9419.752 0.998
 
 
 52195 9421.709 0.998
 
 
 52198 9423.651 0.998
 52199 9423.654 0.998
 
 
 52211 9429.508 0.992
 
 
 52231 9439.330 0.990
