#time flow_seqno path
 #This first chunk is just observed packets, the chunk after the next commented line
 #contains just inferred packets, and then the chunk
 #after the last commented line are the scores.
 #These are grouped this way for greater ease in formatting
 #the various data-groups.
 51355 9111.427 0.500
 51357 9112.433 0.600
 
 
 51358 9112.444 0.650
 51360 9113.426 0.750
 
 
 51361 9114.378 0.800
 
 
 51365 9116.353 0.950
 
 
 51366 9116.464 0.950
 51368 9117.351 0.850
 
 
 51367 9117.365 0.900
 51369 9118.282 0.900
 51371 9119.287 1.000
 
 
 51372 9119.290 1.000
 
 
 51373 9120.289 1.000
 
 
 51374 9120.292 1.000
 
 
 51375 9121.258 1.000
 51377 9122.229 1.000
 51379 9123.213 1.000
 
 
 51380 9123.215 1.000
 
 
 51381 9124.203 1.000
 
 
 51384 9125.172 1.000
 
 
 51383 9125.247 0.950
 51385 9126.103 0.950
 51387 9127.152 1.000
 
 
 51388 9127.155 1.000
 
 
 51389 9128.111 0.950
 51391 9129.027 0.850
 
 
 51392 9129.030 0.850
 
 
 51393 9130.013 0.900
 51395 9131.083 1.000
 
 
 51417 9141.796 0.500
 
 
 51418 9141.796 0.500
 
 
 51422 9143.821 0.500
 
 
 51427 9146.663 0.500
 
 
 51445 9155.465 0.900
 
 
 51446 9155.486 0.950
 
 
 51447 9156.432 0.950
 51449 9157.450 1.000
 
 
 51454 9159.330 0.950
 
 
 51455 9160.423 1.000
 51457 9161.375 1.000
 
 
 51458 9161.435 1.000
 
 
 51459 9162.309 1.000
 
 
 51460 9162.336 0.950
 51462 9163.274 0.850
 
 
 51467 9166.191 0.850
 
 
 51468 9166.192 0.900
 51470 9167.206 1.000
 
 
 51473 9169.124 0.367
 51475 9170.041 0.433
 
 
 51476 9170.044 0.433
 
 
 51479 9171.968 0.367
 51481 9173.066 0.750
 
 
 51486 9174.997 0.750
 
 
 51487 9175.996 0.800
 
 
 51488 9175.996 0.850
 
 
 51492 9177.978 1.000
 
 
 51491 9177.978 1.000
 51493 9178.936 1.000
 51495 9179.892 0.950
 
 
 51496 9179.941 1.000
 51498 9180.883 0.900
 
 
 51499 9181.874 0.900
 51501 9182.855 1.000
 
 
 51502 9182.855 1.000
 
 
 51503 9183.837 0.950
 
 
 51504 9183.847 0.900
 
 
 51507 9185.754 1.000
 
 
 51508 9185.800 1.000
 
 
 51513 9188.668 0.750
 
 
 51520 9191.631 0.950
 
 
 51519 9191.602 0.950
 51521 9192.630 1.000
 
 
 51522 9192.640 1.000
 
 
 51523 9193.581 0.950
 51525 9194.582 0.850
 
 
 51526 9194.582 0.800
 
 
 51527 9195.784 0.750
 
 
 51533 9198.578 1.000
 
 
 51534 9198.598 1.000
 
 
 51535 9199.484 0.950
 51537 9200.465 0.950
 
 
 51538 9200.543 1.000
 51540 9201.433 0.900
 
 
 51539 9201.476 0.950
 
 
 51544 9203.398 0.700
 
 
 51543 9203.419 0.750
 
 
 51551 9207.295 0.900
 51553 9208.291 0.900
 
 
 51554 9208.294 0.850
 
 
 51561 9214.137 0.950
 
 
 51562 9215.152 1.000
 
 
 51563 9216.102 1.000
 51565 9217.115 1.000
 
 
 51564 9217.099 0.950
 51566 9218.086 0.950
 
 
 51567 9218.126 0.900
 51569 9219.068 0.800
 
 
 51568 9219.068 0.850
 51570 9220.249 0.800
 
 
 51574 9221.955 1.000
 
 
 51575 9222.012 1.000
 
 
 51576 9222.931 0.950
 
 
 51577 9222.953 0.900
 
 
 51584 9226.833 0.650
 
 
 51590 9229.760 0.850
 
 
 51593 9230.751 0.850
 
 
 51596 9232.712 0.850
 
 
 51597 9232.714 0.900
 
 
 51598 9233.701 0.950
 
 
 51599 9233.704 1.000
 
 
 51609 9238.621 1.000
 
 
 51608 9238.610 0.950
 51610 9239.581 0.950
 
 
 51611 9239.584 0.900
 51613 9240.598 0.800
 
 
 51612 9240.598 0.850
 
 
 51617 9242.501 0.600
 
 
 51616 9242.521 0.650
 51618 9243.538 0.650
 
 
 51621 9244.504 0.800
 
 
 51625 9246.451 1.000
 51627 9247.386 0.950
 
 
 51626 9247.402 0.950
 51628 9248.393 1.000
 51630 9249.322 0.900
 51632 9250.327 0.800
 51634 9251.298 0.700
 
 
 51637 9252.295 0.650
 
 
 51636 9252.299 0.600
 
 
 51639 9253.341 0.750
 51641 9254.230 0.850
 
 
 51640 9254.252 0.800
 51642 9255.334 0.900
 51644 9256.206 0.900
 
 
 51645 9256.209 0.850
 
 
 51650 9259.106 0.750
 
 
 51654 9261.102 0.800
 
 
 51658 9263.075 1.000
 51660 9264.037 1.000
 
 
 51664 9265.999 1.000
 
 
 51667 9267.017 0.850
 
 
 51666 9267.021 0.900
 51668 9267.911 0.900
 51670 9268.939 1.000
 
 
 51671 9268.949 1.000
 51673 9270.942 1.000
 
 
 51674 9271.868 0.950
 
 
 51675 9272.839 0.950
 
 
 51676 9273.866 1.000
 
 
 51677 9274.810 0.950
 
 
 51678 9275.802 1.000
 
 
 51679 9276.801 1.000
 
 
 51680 9277.726 0.950
 
 
 51681 9278.697 0.900
 
 
 51682 9279.699 0.950
 
 
 51683 9280.706 1.000
 
 
 51684 9281.678 1.000
 
 
 51685 9282.669 1.000
 
 
 51686 9283.640 1.000
 
 
 51687 9284.602 0.950
 
 
 51688 9285.567 0.950
 51690 9286.545 0.850
 
 
 51689 9286.569 0.900
 
 
 51692 9287.518 0.850
 
 
 51691 9287.540 0.800
 51693 9288.495 0.900
 
 
 51694 9288.498 0.950
 51696 9289.509 1.000
 
 
 51695 9289.517 1.000
 
 
 51698 9290.525 1.000
 
 
 51697 9290.745 0.950
 51699 9291.447 1.000
 
 
 51703 9293.372 0.800
 
 
 51704 9293.375 0.750
 
 
 51705 9294.350 0.700
 
 
 51706 9294.400 0.750
 51708 9295.337 0.850
 
 
 51707 9295.371 0.800
 51709 9296.279 0.900
 51711 9297.306 1.000
 
 
 51715 9299.273 1.000
 
 
 51716 9299.276 1.000
 
 
 51717 9300.208 0.950
 
 
 51720 9301.208 1.000
 
 
 51719 9301.210 0.950
 51721 9302.171 0.950
 
 
 51724 9303.219 0.900
 
 
 51723 9303.219 0.900
 
 
 51726 9304.154 0.900
 
 
 51729 9306.072 0.950
 
 
 51730 9306.173 0.950
 
 
 51734 9308.126 0.950
 
 
 51733 9308.090 0.950
 
 
 51736 9309.071 0.950
 
 
 51737 9310.209 1.000
 
 
 51738 9310.219 0.950
 
 
 51739 9311.020 1.000
 
 
 51740 9311.020 0.950
 51742 9312.041 0.950
 
 
 51741 9312.041 1.000
 51743 9313.013 1.000
 
 
 51746 9313.984 1.000
 
 
 51745 9313.994 1.000
 51747 9315.015 1.000
 51749 9316.107 1.000
 
 
 51752 9317.008 0.950
 51754 9317.970 0.950
 
 
 51753 9317.970 1.000
 51755 9318.890 1.000
 
 
 51756 9318.901 0.950
 
 
 51757 9319.872 1.000
 
 
 51758 9319.882 1.000
 
 
 51764 9322.026 1.000
 51766 9322.837 0.950
 
 
 51765 9322.866 1.000
 
 
 51768 9322.867 1.000
 51770 9322.874 1.000
 
 
 51769 9322.877 0.950
 51771 9322.830 0.950
 51773 9323.828 0.950
 
 
 51774 9323.838 1.000
 
 
 51772 9323.848 1.000
 
 
 51775 9323.858 0.950
 
 
 51776 9323.878 1.000
 51778 9323.878 1.000
 
 
 51781 9324.859 1.000
 
 
 51785 9324.860 1.000
 
 
 51783 9324.862 1.000
 
 
 51779 9324.920 1.000
 
 
 51794 9327.103 0.800
 
 
 51798 9327.448 0.800
 
 
 51799 9327.458 0.850
 
 
 51806 9327.924 1.000
 
 
 51802 9328.004 1.000
 51804 9328.024 1.000
 
 
 51801 9328.068 0.950
 
 
 51807 9328.805 1.000
 
 
 51808 9328.825 1.000
 
 
 51809 9328.845 0.950
 
 
 51810 9328.865 1.000
 51812 9328.935 1.000
 
 
 51811 9328.935 0.950
 51813 9328.986 1.000
 
 
 51814 9329.801 0.950
 
 
 51815 9329.876 0.900
 
 
 51816 9329.878 0.850
 
 
 51817 9329.881 0.800
 
 
 51818 9329.884 0.850
 51820 9329.887 0.950
 
 
 51821 9330.828 1.000
 
 
 51822 9330.828 1.000
 51824 9330.848 0.950
 
 
 51823 9330.868 1.000
 
 
 51827 9330.908 0.950
 
 
 51825 9330.908 0.950
 
 
 51826 9330.908 1.000
 51828 9331.780 1.000
 
 
 51832 9331.785 1.000
 
 
 51829 9331.800 0.950
 
 
 51830 9331.820 1.000
 
 
 51831 9331.840 1.000
 51833 9331.870 1.000
 
 
 51834 9331.880 1.000
 
 
 51835 9332.791 1.000
 
 
 51836 9332.801 0.950
 
 
 51837 9332.811 1.000
 
 
 51838 9332.831 0.950
 
 
 51839 9332.871 1.000
 
 
 51840 9332.871 1.000
 
 
 51841 9332.871 1.000
 
 
 51844 9333.774 0.850
 
 
 51842 9333.777 0.950
 
 
 51843 9333.783 0.900
 
 
 51846 9333.865 0.850
 51848 9333.892 0.950
 
 
 51845 9333.917 0.800
 
 
 51849 9334.768 1.000
 51851 9334.771 1.000
 
 
 51854 9334.777 0.950
 
 
 51855 9334.773 0.950
 
 
 51853 9334.798 0.950
 
 
 51857 9335.755 1.000
 
 
 51856 9335.755 1.000
 
 
 51859 9335.805 0.950
 
 
 51860 9335.805 0.950
 
 
 51858 9335.885 1.000
 
 
 51861 9335.976 1.000
 
 
 51862 9335.976 0.950
 
 
 51868 9336.763 0.950
 
 
 51869 9336.766 1.000
 
 
 51865 9336.867 0.950
 51867 9336.937 0.950
 
 
 51864 9336.937 1.000
 51866 9336.977 1.000
 
 
 51871 9337.708 1.000
 
 
 51870 9337.718 1.000
 
 
 51873 9337.738 1.000
 
 
 51876 9337.748 1.000
 
 
 51875 9337.778 0.950
 
 
 51878 9338.680 1.000
 51880 9338.700 1.000
 
 
 51881 9338.710 0.950
 
 
 51882 9338.750 1.000
 
 
 51877 9338.760 1.000
 
 
 51883 9338.770 0.950
 51885 9339.661 1.000
 
 
 51886 9339.681 1.000
 
 
 51887 9339.691 0.950
 
 
 51888 9339.701 1.000
 
 
 51884 9339.741 1.000
 
 
 51894 9340.662 0.750
 
 
 51895 9340.672 0.800
 51897 9340.691 0.900
 
 
 51896 9340.692 0.850
 
 
 51891 9340.707 0.850
 
 
 51899 9341.639 0.900
 
 
 51900 9341.641 0.850
 51902 9341.644 0.750
 51904 9341.655 0.650
 
 
 51903 9341.694 0.700
 51905 9342.639 0.600
 
 
 51906 9342.642 0.650
 
 
 51907 9342.644 0.700
 
 
 51908 9342.647 0.750
 
 
 51909 9342.650 0.800
 51911 9342.653 0.900
 
 
 51912 9343.597 0.950
 
 
 51913 9343.600 1.000
 
 
 51914 9343.603 0.950
 
 
 51919 9344.552 0.700
 51921 9344.554 0.600
 51923 9344.626 0.500
 
 
 51924 9344.629 0.500
 
 
 51927 9345.526 0.500
 
 
 51933 9346.577 0.700
 
 
 51934 9346.580 0.750
 
 
 51935 9346.583 0.800
 
 
 51936 9346.585 0.850
 
 
 51939 9347.542 1.000
 
 
 51940 9347.545 1.000
 
 
 51943 9347.550 0.950
 
 
 51944 9347.502 0.950
 
 
 51945 9348.458 0.900
 51947 9348.508 0.800
 
 
 51948 9348.511 0.750
 
 
 51949 9348.514 0.700
 
 
 51950 9348.517 0.650
 51952 9349.445 0.550
 
 
 51955 9349.446 0.550
 
 
 51951 9349.469 0.600
 
 
 51957 9350.416 0.650
 
 
 51958 9350.430 0.700
 51960 9350.446 0.800
 
 
 51964 9351.490 1.000
 
 
 51965 9351.493 1.000
 51967 9351.498 1.000
 51969 9352.435 1.000
 
 
 51972 9352.438 0.850
 
 
 51973 9352.441 0.900
 
 
 51971 9352.464 0.900
 
 
 51975 9353.446 1.000
 
 
 51978 9353.452 1.000
 51980 9353.457 1.000
 
 
 51977 9353.415 0.950
 
 
 51981 9354.420 1.000
 
 
 51982 9354.423 1.000
 
 
 51985 9354.429 1.000
 51987 9355.425 1.000
 
 
 51991 9355.428 0.900
 
 
 51988 9355.462 0.950
 
 
 51989 9355.465 0.900
 
 
 51993 9356.349 0.900
 
 
 51996 9356.389 0.850
 
 
 51997 9356.414 0.900
 
 
 51998 9356.417 0.950
 
 
 52001 9357.325 0.950
 
 
 51999 9357.447 1.000
 
 
 52002 9357.457 0.950
 
 
 52003 9357.457 1.000
 52005 9358.295 0.900
 
 
 52010 9358.377 0.950
 
 
 52007 9358.338 0.850
 
 
 52008 9358.348 0.900
 
 
 52013 9359.319 0.950
 
 
 52011 9359.389 1.000
 
 
 52014 9359.395 1.000
 
 
 52015 9359.529 0.950
 
 
 52020 9360.365 1.000
 52022 9360.371 1.000
 
 
 52017 9360.385 0.850
 
 
 52025 9361.508 0.850
 
 
 52023 9361.517 0.950
 
 
 52029 9362.364 0.650
 
 
 52030 9362.374 0.600
 52032 9362.380 0.500
 52034 9362.383 0.500
 
 
 52035 9363.285 0.500
 
 
 52039 9363.291 0.500
 
 
 52037 9363.319 0.500
 
 
 52040 9363.413 0.500
 
 
 52041 9364.240 0.500
 52043 9364.276 0.500
 52045 9364.286 0.600
 
 
 52046 9364.301 0.650
 
 
 52047 9365.273 0.700
 
 
 52048 9365.276 0.750
 
 
 52051 9365.279 0.900
 52053 9366.226 1.000
 
 
 52058 9366.379 1.000
 
 
 52059 9367.191 1.000
 52061 9367.286 1.000
 52063 9367.292 1.000
 
 
 52064 9367.294 1.000
 
 
 52065 9368.177 1.000
 52067 9368.182 0.900
 52069 9368.237 0.950
 
 
 52070 9368.240 1.000
 
 
 52068 9368.216 0.950
 
 
 52071 9369.183 1.000
 52073 9369.186 0.950
 
 
 52072 9369.172 0.950
 
 
 52075 9369.224 1.000
 
 
 52076 9369.193 0.950
 
 
 52077 9370.204 1.000
 
 
 52078 9370.207 1.000
 
 
 52079 9370.209 1.000
 
 
 52080 9370.212 1.000
 52082 9370.215 1.000
 
 
 52083 9371.113 1.000
 52085 9371.115 1.000
 
 
 52088 9371.149 0.950
 
 
 52087 9371.156 0.900
 52089 9372.117 1.000
 
 
 52090 9372.120 1.000
 
 
 52091 9372.122 1.000
 
 
 52092 9372.124 0.950
 
 
 52095 9373.112 1.000
 
 
 52096 9373.115 1.000
 
 
 52097 9373.118 1.000
 
 
 52098 9373.120 1.000
 52100 9373.123 1.000
 
 
 52099 9373.213 0.950
 
 
 52102 9374.094 1.000
 
 
 52103 9374.077 0.950
 
 
 52106 9374.130 1.000
 
 
 52110 9375.066 0.950
 
 
 52111 9375.068 1.000
 
 
 52107 9375.026 0.950
 
 
 52112 9375.116 1.000
 
 
 52113 9376.013 1.000
 
 
 52119 9377.057 1.000
 
 
 52120 9377.060 1.000
 
 
 52124 9377.066 1.000
 
 
 52121 9377.035 0.950
 
 
 52126 9377.966 0.900
 52128 9377.969 0.800
 
 
 52135 9378.954 0.650
 
 
 52131 9378.972 0.650
 52133 9378.988 0.550
 
 
 52142 9379.972 0.850
 
 
 52145 9384.485 0.950
 
 
 52146 9385.571 0.950
 
 
 52147 9386.508 1.000
 52149 9388.425 0.950
 
 
 52150 9389.453 1.000
 
 
 52151 9390.353 0.950
 
 
 52152 9391.385 1.000
 
 
 52155 9394.293 0.850
 
 
 52156 9395.311 0.800
 
 
 52157 9396.272 0.750
 
 
 52158 9397.264 0.700
 
 
 52161 9400.178 0.750
 
 
 52162 9401.159 0.800
 
 
 52166 9405.155 1.000
 52168 9407.076 0.900
 
 
 52172 9410.938 0.800
 
 
 52178 9413.905 0.700
 52180 9414.869 0.600
 
 
 52184 9416.813 0.500
 
 
 52185 9416.816 0.500
 52187 9417.833 0.600
 
 
 52186 9417.833 0.550
 
 
 52190 9419.749 0.750
 
 
 52191 9419.752 0.800
 
 
 52195 9421.709 0.850
 
 
 52198 9423.651 0.850
 
 
 52199 9423.654 0.800
 
 
 52211 9429.508 0.500
 
 
 52231 9439.330 0.500
