#time flow_seqno path
#This first chunk is just fully-observed routes, the chunk after the next commented line
#contains routes with inferred packets, and then the chunk
#after the last commented line are the scores (for the bottom half of the figure).
#These are grouped this way for greater ease in formatting
#the various data-groups.
60496 1800.719 8
60497 1801.656 8
60499 1802.656 8
60500 1802.969 8
60501 1803.625 8
60502 1803.625 8
60503 1804.594 8
60504 1804.875 8
60507 1806.562 3
60508 1806.594 3
60509 1807.531 3
60510 1807.562 3
60511 1808.531 3
60512 1808.875 3
60513 1809.500 3
60514 1809.531 3
60515 1810.469 3
60516 1810.750 3
60517 1811.469 3
60518 1811.500 3
60519 1812.438 3
60520 1813.500 3
60521 1813.406 3
60522 1813.438 3
60523 1814.406 3
60524 1815.250 3
60525 1815.375 3
60526 1816.688 3
60527 1816.812 3
60528 1817.188 3
60529 1817.562 3
60530 1817.688 3
60531 1818.312 3
60532 1819.188 3
60533 1819.281 3
60534 1819.656 3
60535 1820.281 3
60536 1820.344 3
60537 1821.250 3
60538 1821.312 3
60539 1822.250 3
60540 1822.469 3
60541 1823.906 3
60542 1823.969 3
60543 1824.188 3
60544 1826.156 3
60545 1825.188 3
60546 1825.219 3
60547 1827.125 3
60548 1826.750 3
60549 1827.656 3
60550 1827.875 3
60551 1828.188 3
60552 1828.562 3
60553 1829.094 3
60554 1829.125 3
60555 1831.844 3
60556 1831.875 3
60557 1832.094 3
60558 1832.062 3
60559 1832.062 3
60560 1832.219 3
60561 1834.562 3
60562 1834.906 3
60563 1835.000 3
60564 1835.969 3
60565 1836.781 3
60566 1836.938 3
60567 1838.750 3
60568 1838.875 3
60569 1838.906 3
60570 1839.031 3
60571 1839.094 3
60572 1841.219 3
60573 1841.750 3
60574 1841.812 3
60575 1841.844 3
60576 1841.875 3
60577 1843.719 3
60578 1843.812 3
60579 1844.781 3
60580 1845.406 3
60581 1845.781 3
60582 1845.438 3
60583 1846.750 3
60584 1846.906 3
60585 1847.031 3
60586 1847.062 3
60587 1847.719 3
60588 1848.719 3
60589 1849.750 3
60590 1849.781 3
60591 1850.656 3
60592 1852.469 3
60593 1852.500 3
60594 1852.531 3
60595 1852.562 3
60596 1852.594 3
60597 1852.625 3
60598 1852.719 3
60599 1852.750 3
60600 1854.594 3
60601 1855.312 3
60602 1855.594 3
60603 1855.500 3
60604 1858.312 3
60605 1858.094 3
60606 1858.219 3
60607 1858.562 3
60608 1860.969 3
60609 1861.000 3
60610 1863.219 3
60611 1863.281 3
60612 1863.406 3
60613 1864.844 3
60614 1865.406 3
60615 1865.469 3
60616 1866.375 3
60617 1866.938 3
60618 1866.750 3
60619 1866.781 3
60620 1867.719 3
60621 1867.781 3
60622 1867.844 3
60624 1868.312 3
60625 1870.781 3
60626 1870.844 3
60627 1870.969 3
60628 1871.000 3
60629 1871.031 3
60630 1871.312 3
60631 1872.125 3
60632 1871.250 3
60633 1872.156 3
60634 1872.219 3
60635 1872.250 3
60636 1872.562 3
60637 1873.219 3
60638 1875.000 3
60639 1875.062 3
60640 1875.188 3
60641 1875.250 3
60642 1875.531 3
60643 1876.031 3
60644 1876.062 3
60645 1876.156 3
60646 1876.281 3
60647 1877.031 3
60648 1877.125 3
60649 1878.125 3
60650 1879.094 3
60651 1879.188 3
60652 1879.219 3
60653 1879.250 3
60654 1880.062 3
60655 1882.500 3
60656 1882.812 3
60657 1882.750 3
60658 1883.500 3
60659 1884.000 3
60660 1884.031 3
60661 1884.562 3
60662 1884.969 3
60663 1885.031 3
60664 1885.969 3
60665 1886.000 3
60666 1886.031 3
60667 1886.094 3
60668 1886.812 3
60669 1886.938 3
60670 1889.188 3
60671 1890.375 3
60672 1889.906 3
60673 1891.062 3
60674 1892.156 3
60675 1892.500 3
60676 1892.531 3
60677 1892.812 3
60678 1893.812 3
60679 1894.781 3
60680 1894.906 3
60681 1895.281 3
60682 1896.469 3
60683 1896.500 3
60684 1896.906 3
60685 1897.125 3
60686 1897.719 3
60687 1898.406 3
60688 1898.469 3
60689 1901.250 3
60690 1900.656 3
60691 1901.625 3
60693 1902.500 3
60694 1902.531 3
60695 1902.625 3
60696 1905.031 3
60697 1904.562 3
60698 1905.188 3
60699 1905.531 3
60700 1905.562 3
60701 1906.531 3
60702 1908.250 3
60703 1908.531 3
60704 1909.000 3
60705 1909.594 3
60706 1910.469 3
60708 1911.312 3
60709 1912.094 3
60710 1911.438 3
60711 1912.125 3
60712 1912.406 3
60713 1912.688 3
60714 1915.344 3
60715 1915.469 3
60716 1916.062 3
60717 1916.375 3
60718 1916.531 3
60719 1916.625 3
60720 1917.312 3
60721 1918.562 3
60722 1921.062 3
60723 1921.469 3
60724 1921.500 3
60725 1921.562 3
60726 1922.406 3
60727 1922.438 3
60728 1922.469 3
60729 1922.875 3
60730 1922.719 3
60731 1923.188 3
60732 1925.438 3
60733 1926.156 3
60734 1928.094 3
60735 1928.188 3
60736 1928.469 3
60737 1928.656 3
60738 1928.719 3
60742 1929.000 3
60744 1929.062 3
60745 1929.125 3
60746 1930.250 3
60747 1929.656 3
60748 1930.062 3
60749 1931.062 3
60750 1931.094 3
60751 1932.000 3
60752 1932.062 3
60755 1933.000 3
60757 1933.031 3
60758 1933.750 3
60759 1933.750 3
60760 1933.969 3
60761 1934.062 3
60763 1935.375 3
60764 1935.188 3
60765 1935.688 3
60766 1935.938 3
60767 1936.938 3
60768 1936.969 3
60769 1937.938 3
60770 1937.969 3
60771 1938.188 3
60772 1938.500 3
60773 1938.875 3
60775 1939.219 3
60776 1939.250 3
60777 1939.375 3
60778 1939.438 3
60779 1939.844 3
60781 1940.844 3
60782 1941.531 3
60783 1941.812 3
60784 1941.844 3
60785 1942.812 3
60786 1942.812 3
60787 1943.781 3
60788 1944.250 3
60789 1944.750 3
60790 1944.844 3
60791 1945.719 3
60793 1946.719 3
60794 1946.844 3
60795 1947.688 3
60796 1948.000 3
60797 1948.656 3
60798 1948.719 3
60799 1949.656 3
60800 1950.625 3
60802 1950.906 3
60803 1951.625 3
60804 1951.938 3
60805 1952.594 3
60806 1952.750 3
60807 1953.562 3
60808 1954.219 3
60809 1954.562 3
60810 1955.125 3
60811 1955.531 3
60812 1955.562 3
60813 1956.500 3
60814 1956.875 3
60815 1957.531 3
60816 1957.812 3
60817 1958.469 3
60818 1958.719 3
60819 1959.438 3
60820 1959.625 3
60821 1960.438 3
60822 1960.438 3
60824 1963.375 3
60825 1963.688 3
60826 1963.469 3
60827 1963.531 3
60828 1963.656 3
60829 1964.344 3
60830 1965.312 3
60831 1966.312 3
60832 1966.375 3
60833 1967.062 3
60834 1967.281 3
60835 1967.656 3
60836 1969.250 3
60837 1969.812 3
60838 1970.219 3
60839 1970.344 3
60840 1970.406 3
60841 1973.125 3
60842 1974.156 3
60843 1974.188 3
60844 1975.125 3
60845 1975.188 3
60846 1975.188 3
60847 1976.125 3
60848 1977.906 3
60849 1978.062 3
60850 1978.531 3
60851 1978.656 3
60852 1980.625 3
60853 1981.000 3
60854 1981.406 3
60855 1982.188 3
60856 1982.250 3
60857 1982.719 3
60858 1983.000 3
60859 1982.875 3
60860 1982.969 3
60861 1983.156 3
60862 1983.188 3
60863 1984.000 3
60864 1983.938 3
60865 1985.312 3
60866 1985.656 3
60867 1985.938 3
60868 1986.438 3
60869 1986.469 3
60871 1986.750 3
60872 1986.875 3
60873 1987.531 3
60874 1987.625 3
60875 1987.875 3
60876 1989.844 3
60877 1990.344 3


#time flow_seqno path
#This is the group of routes that we only inferred but did not observe in full
57219 195.906 8
57234 202.762 8
57240 205.719 8
57256 213.544 8
57266 218.450 8
57268 219.419 8
57270 220.387 8
57272 221.419 8
57276 223.356 8
57290 230.200 8
57296 233.137 8
57299 235.094 8
57302 236.075 8
57304 237.044 8
57306 238.044 8
57308 239.294 8
57338 253.700 8
57340 254.700 8
57352 260.606 8
57366 267.387 8
57371 270.344 8
57377 273.281 8
57386 277.231 8
57396 282.106 8
57404 286.012 8
57420 293.856 8
57424 295.844 8
57426 297.012 8
57430 298.794 8
57437 302.688 8
57443 305.625 5
57444 305.656 3
57446 306.575 3
57454 311.294 3
57460 313.512 3
57466 316.512 3
57468 317.356 3
57480 323.262 3
57482 324.731 3
57484 325.294 3
57495 331.075 3
57513 340.875 3
57527 348.887 3
57538 354.669 3
57562 363.887 3
57578 371.262 3
57586 375.731 3
57604 384.450 3
57650 406.544 3
57670 417.356 3
57696 429.106 3
57698 430.325 3
57704 433.062 3
57719 441.450 3
57742 451.606 3
57744 452.606 3
57756 458.575 3
57768 465.044 3
57809 484.981 3
57814 487.387 3
57816 488.700 3
57820 489.825 3
57830 494.981 3
57875 517.325 3
57891 525.200 3
57902 530.606 3
57931 544.763 3
57935 547.106 3
57942 549.669 3
57948 552.575 3
57962 559.606 3
57964 561.013 3
58006 583.981 3
58022 589.263 3
58051 604.750 4
58052 606.719 9
58069 612.562 9
58074 614.344 9
58081 618.219 9
58088 621.388 9
58102 628.013 9
58104 628.981 9
58105 629.969 9
58134 643.938 9
58139 646.625 9
58142 647.875 9
58155 654.438 9
58166 659.606 9
58168 660.294 9
58182 667.200 9
58185 669.125 9
58200 676.281 9
58219 685.812 9
58223 687.750 9
58232 691.669 9
58246 698.544 9
58263 707.356 9
58284 717.169 9
58296 723.062 9
58298 724.013 9
58299 725.000 9
58336 742.606 9
58342 746.075 9
58372 760.325 9
58377 763.219 9
58378 763.250 9
58386 767.325 9
58388 768.406 9
58399 774.000 9
58403 775.938 9
58408 778.138 9
58420 783.856 9
58425 786.719 9
58428 788.688 9
58434 791.188 9
58440 793.825 9
58441 794.562 9
58442 794.562 9
58452 799.450 9
58473 810.219 9
58484 815.156 9
58500 823.481 9
58507 826.875 9
58508 827.250 9
58520 832.763 9
58546 845.513 9
58549 847.469 9
58552 848.950 9
58573 859.219 9
58580 862.169 9
58584 864.356 9
58585 865.094 9
58590 867.169 9
58602 873.938 9
58608 875.888 9
58610 876.906 9
58614 879.344 9
58622 882.731 9
58623 883.719 9
58640 891.544 9
58648 895.781 9
58651 897.438 9
58666 904.294 9
58694 917.962 2
58695 919.000 2
58698 920.481 2
58719 930.750 2
58724 933.200 2
58734 937.656 2
58735 938.594 2
58748 944.469 2
58751 946.406 2
58752 946.438 2
58755 948.375 2
58759 950.344 2
58782 961.106 2
58788 964.294 2
58808 974.075 2
58812 975.844 2
58816 977.763 2
58818 978.731 2
58827 983.625 2
58834 987.125 2
58853 996.375 2
58855 997.344 2
58858 998.375 2
58860 999.606 2
58862 1000.294 2
58870 1004.250 2
58871 1005.188 2
58874 1006.938 2
58876 1007.188 2
58879 1009.094 2
58894 1015.981 2
58898 1017.919 2
58900 1019.169 2
58906 1021.856 2
58911 1024.781 2
58913 1025.750 2
58920 1028.731 2
58924 1030.688 2
58926 1031.888 2
58927 1032.625 2
58931 1034.594 2
58932 1034.575 2
58935 1036.562 2
58939 1038.500 2
58948 1042.719 2
58952 1044.825 2
58954 1045.388 2
58955 1046.344 2
58964 1050.263 2
58966 1051.481 2
58980 1058.106 2
58990 1063.013 2
58995 1065.938 2
59010 1073.294 2
59016 1075.763 2
59020 1077.919 2
59026 1080.906 2
59033 1084.531 2
59039 1087.469 2
59044 1089.438 2
59049 1092.375 2
59051 1093.344 2
59059 1097.281 2
59062 1098.513 2
59068 1101.200 2
59074 1104.638 2
59082 1108.325 2
59084 1109.312 2
59093 1113.906 2
59098 1116.438 2
59100 1117.156 2
59107 1120.781 2
59109 1121.750 2
59123 1128.625 2
59130 1131.575 2
59137 1135.469 2
59158 1145.544 2
59162 1147.481 2
59165 1149.188 2
59168 1150.169 2
59172 1152.231 2
59174 1153.688 2
59177 1155.062 2
59178 1155.094 2
59200 1165.856 2
59202 1166.806 2
59218 1174.919 2
59219 1175.656 2
59227 1179.562 2
59231 1181.531 2
59234 1182.562 2
59242 1186.419 2
59246 1188.388 2
59252 1191.575 2
59254 1192.312 2
59255 1193.281 2
59258 1194.513 2
59263 1197.219 2
59271 1201.125 2
59275 1203.094 2
59278 1204.094 2
59280 1205.044 2
59281 1206.031 7
59282 1207.031 7
59283 1207.031 7
59284 1207.312 7
59285 1208.000 7
59286 1208.281 6
59287 1208.969 6
59288 1209.250 6
59289 1209.969 6
59290 1210.250 6
59291 1210.938 6
59292 1211.719 6
59293 1211.906 6
59294 1212.000 6
59295 1213.688 6
59296 1213.688 6
59297 1213.875 6
59298 1213.906 6
59299 1215.125 6
59300 1215.406 6
59301 1215.844 6
59302 1216.406 6
59303 1216.812 6
59304 1217.125 6
59306 1218.594 6
59314 1222.000 6
59319 1224.656 6
59324 1226.906 6
59327 1228.562 6
59342 1235.438 6
59347 1238.375 6
59365 1247.188 6
59388 1258.219 6
59393 1261.763 6
59398 1263.594 6
59412 1269.844 6
59423 1275.594 6
59440 1284.844 6
59442 1285.188 6
59446 1286.375 6
59463 1295.250 6
59472 1299.625 6
59480 1303.062 6
59487 1306.938 6
59489 1307.906 6
59520 1323.138 6
59528 1326.812 6
59536 1330.719 6
59567 1346.125 6
59590 1356.969 6
59603 1363.750 6
59619 1371.594 6
59625 1374.531 6
59635 1379.438 6
59642 1382.656 6
59646 1384.875 6
59650 1386.312 6
59663 1393.656 6
59687 1404.938 6
59695 1409.094 6
59723 1422.562 6
59724 1422.844 6
59732 1427.438 6
59735 1428.406 6
59739 1430.375 6
59741 1431.344 6
59744 1432.562 6
59751 1436.250 6
59760 1440.419 6
59765 1443.094 6
59771 1446.031 6
59797 1458.781 6
59802 1461.719 6
59807 1463.688 6
59820 1469.763 6
59834 1476.469 6
59837 1478.375 6
59845 1482.312 6
59849 1484.250 6
59856 1487.219 6
59861 1490.156 6
59863 1491.125 6
59866 1492.375 6
59881 1499.938 6
59891 1504.844 6
59892 1505.656 1
59893 1505.812 8
59894 1505.812 8
59912 1514.656 8
59932 1524.419 8
59938 1527.888 8
59946 1531.263 8
59961 1539.125 8
59963 1540.094 8
59984 1549.919 8
59989 1552.844 8
60020 1567.794 8
60022 1568.481 8
60032 1573.388 8
60034 1574.388 8
60044 1579.294 8
60046 1580.263 8
60056 1585.200 8
60061 1588.094 8
60104 1608.669 8
60106 1609.638 8
60110 1611.656 8
60116 1614.544 8
60136 1624.375 8
60147 1630.219 8
60152 1632.200 8
60170 1641.013 8
60176 1643.950 8
60180 1645.888 8
60182 1646.888 8
60183 1647.875 8
60192 1651.763 8
60204 1657.669 8
60206 1658.638 8
60213 1662.562 8
60216 1663.513 8
60228 1669.419 8
60236 1673.325 8
60244 1677.231 8
60246 1678.231 8
60248 1679.231 8
60272 1690.950 8
60298 1703.700 8
60302 1705.669 8
60303 1706.656 8
60308 1708.606 8
60318 1713.481 8
60322 1715.481 8
60325 1717.406 8
60328 1718.419 8
60330 1719.388 8
60333 1721.325 8
60342 1725.263 8
60348 1728.200 8
60354 1731.138 8
60366 1737.231 8
60368 1738.000 8
60370 1738.981 8
60372 1739.950 8
60380 1743.856 8
60382 1744.825 8
60383 1745.812 8
60394 1750.731 8
60398 1752.669 8
60407 1757.594 8
60410 1758.575 8
60416 1761.513 8
60420 1763.450 8
60438 1772.263 8
60441 1774.250 8
60446 1776.200 8
60452 1779.138 8
60455 1781.344 8
60460 1783.044 8
60470 1787.950 8
60472 1789.169 8
60476 1790.888 8
60486 1795.794 8
60498 1801.669 8
60505 1805.594 5
60506 1805.594 3
60623 1868.250 3
60692 1903.169 3
60707 1911.763 3
60741 1928.731 3
60743 1929.075 3
60762 1935.138 3
60774 1939.138 3
60780 1939.856 3
60792 1945.794 3
60801 1950.856 3
60823 1962.406 3
60870 1986.700 3
60878 1990.812 3
60879 1990.969 3
60880 1991.031 3


#time flow_seqno path_score
#This contains all the points, and indicatesthe path score.  There are gaps
#where there was a missed packet


57213 192.000 1.000
57214 192.969 1.000
57215 193.938 1.000
57216 193.969 1.000
57217 194.906 1.000
57218 194.969 1.000
57219 195.906 0.950
57220 195.906 1.000
57221 196.875 1.000
57222 196.906 1.000
57223 197.875 1.000
57224 198.188 1.000
57225 198.844 1.000
57226 198.875 1.000
57227 199.812 1.000
57228 199.844 1.000
57229 200.812 1.000
57230 200.844 1.000
57231 201.781 1.000
57232 201.844 1.000
57233 202.750 1.000
57234 202.762 0.950
57235 203.750 1.000
57236 203.781 1.000
57237 204.719 1.000
57238 204.750 1.000
57239 205.688 1.000
57240 205.719 0.950
57241 206.688 1.000
57242 206.719 1.000
57243 207.656 1.000
57244 207.688 1.000
57245 208.625 1.000
57246 208.688 1.000
57247 209.625 1.000
57248 209.625 1.000
57249 210.594 1.000
57250 210.656 1.000
57251 211.594 1.000
57252 212.219 1.000
57253 212.562 1.000
57254 212.844 1.000
57255 213.531 1.000
57256 213.544 0.950
57257 214.531 1.000
57258 214.594 1.000
57259 215.500 1.000
57260 215.562 1.000
57261 216.500 1.000
57262 216.500 1.000
57263 217.438 1.000
57264 217.469 1.000
57265 218.438 1.000
57266 218.450 0.950
57267 219.406 1.000
57268 219.419 0.950
57269 220.406 1.000
57270 220.387 0.950
57271 221.375 1.000
57272 221.419 0.950
57273 222.344 1.000
57274 222.406 1.000
57275 223.344 1.000
57276 223.356 0.950
57277 224.344 1.000
57278 224.375 1.000
57279 225.281 1.000
57280 225.375 1.000
57281 226.281 1.000
57282 226.281 1.000
57283 227.250 1.000
57284 227.531 1.000
57285 228.250 1.000
57286 228.250 1.000
57287 229.219 1.000
57288 229.500 1.000
57289 230.188 1.000
57290 230.200 0.950
57291 231.156 1.000
57292 231.219 1.000
57293 232.156 1.000
57294 232.156 1.000
57295 233.125 1.000
57296 233.137 0.950
57297 234.125 1.000
57298 234.156 1.000
57299 235.094 0.950
57300 235.094 1.000
57301 236.062 1.000
57302 236.075 0.950
57303 237.031 1.000
57304 237.044 0.950
57305 238.031 1.000
57306 238.044 0.950
57307 239.000 1.000
57308 239.294 0.950
57309 240.000 1.000
57310 240.031 1.000
57311 240.969 1.000
57312 241.000 1.000
57313 241.938 1.000
57314 241.969 1.000
57315 242.938 1.000
57316 242.969 1.000
57317 243.906 1.000
57318 243.938 1.000
57319 244.875 1.000
57320 244.938 1.000
57321 245.875 1.000
57322 245.875 1.000
57323 246.844 1.000
57324 246.875 1.000
57325 247.844 1.000
57326 247.844 1.000
57327 248.812 1.000
57328 248.812 1.000
57329 249.812 1.000
57330 249.812 1.000
57331 250.781 1.000
57332 250.906 1.000
57333 251.750 1.000
57334 252.031 1.000
57335 252.719 1.000
57336 252.750 1.000
57337 253.688 1.000
57338 253.700 0.950
57339 254.688 1.000
57340 254.700 0.950
57341 255.656 1.000
57342 255.688 1.000
57343 256.625 1.000
57344 256.781 1.000
57345 257.625 1.000
57346 257.656 1.000
57347 258.594 1.000
57348 258.656 1.000
57349 259.562 1.000
57350 259.625 1.000
57351 260.562 1.000
57352 260.606 0.950
57353 261.531 1.000
57354 261.562 1.000
57355 262.531 1.000
57356 262.562 1.000
57357 263.500 1.000
57358 263.500 1.000
57359 264.469 1.000
57360 264.500 1.000
57361 265.469 1.000
57362 265.500 1.000
57363 266.688 1.000
57364 266.719 1.000
57365 267.406 1.000
57366 267.387 0.950
57367 268.406 1.000
57368 268.406 1.000
57369 269.375 1.000
57370 269.406 1.000
57371 270.344 0.950
57372 270.375 1.000
57373 271.344 1.000
57374 271.375 1.000
57375 272.312 1.000
57376 272.344 1.000
57377 273.281 0.950
57378 273.312 1.000
57379 274.281 1.000
57380 274.312 1.000
57381 275.250 1.000
57382 275.281 1.000
57383 276.250 1.000
57384 276.250 1.000
57385 277.219 1.000
57386 277.231 0.950
57387 278.188 1.000
57388 278.219 1.000
57389 279.156 1.000
57390 279.188 1.000
57391 280.156 1.000
57392 280.188 1.000
57393 281.125 1.000
57394 281.406 1.000
57395 282.094 1.000
57396 282.106 0.950
57397 283.094 1.000
57398 283.125 1.000
57399 284.062 1.000
57400 284.344 1.000
57401 285.031 1.000
57402 285.344 1.000
57403 286.031 1.000
57404 286.012 0.950
57405 287.031 1.000
57406 287.031 1.000
57407 288.250 1.000
57408 288.531 1.000
57409 289.219 1.000
57410 289.250 1.000
57411 289.938 1.000
57412 289.969 1.000
57413 290.906 1.000
57414 290.969 1.000
57415 291.906 1.000
57416 291.938 1.000
57417 292.875 1.000
57418 292.906 1.000
57419 293.875 1.000
57420 293.856 0.950
57421 294.844 1.000
57422 294.875 1.000
57423 295.812 1.000
57424 295.844 0.950
57425 296.812 1.000
57426 297.012 0.950
57427 297.781 1.000
57428 298.312 1.000
57429 298.750 1.000
57430 298.794 0.950
57431 299.750 1.000
57432 300.031 1.000
57433 300.719 1.000
57434 301.000 1.000
57435 301.688 1.000
57436 301.750 1.000
57437 302.688 0.950
57438 302.719 1.000
57439 303.656 1.000
57440 303.969 1.000
57441 304.906 1.000
57442 304.750 1.000
57443 305.625 0.333
57444 305.656 0.950
57445 306.594 1.000
57446 306.575 0.950
57447 307.562 1.000
57448 307.875 1.000
57449 308.562 1.000
57450 308.594 1.000
57451 309.531 1.000
57452 309.875 1.000
57453 310.500 1.000
57454 311.294 0.950
57455 311.500 1.000
57456 311.781 1.000
57457 312.469 1.000
57458 312.750 1.000
57459 313.469 1.000
57460 313.512 0.950
57461 314.688 1.000
57462 314.719 1.000
57463 315.406 1.000
57464 315.844 1.000
57465 316.406 1.000
57466 316.512 0.950
57467 317.375 1.000
57468 317.356 0.950
57469 318.344 1.000
57470 318.375 1.000
57471 319.312 1.000
57472 319.344 1.000
57473 320.312 1.000
57474 320.375 1.000
57475 321.281 1.000
57476 322.281 1.000
57477 322.281 1.000
57478 322.469 1.000
57479 323.250 1.000
57480 323.262 0.950
57481 324.250 1.000
57482 324.731 0.950
57483 325.219 1.000
57484 325.294 0.950
57485 326.188 1.000
57486 326.219 1.000
57487 327.156 1.000
57488 328.156 1.000
57489 328.375 1.000
57490 328.406 1.000
57491 329.125 1.000
57492 330.000 1.000
57493 330.125 1.000
57494 330.906 1.000
57495 331.075 0.950
57496 331.125 1.000
57497 332.062 1.000
57498 333.062 1.000
57499 333.312 1.000
57500 333.406 1.000
57501 334.031 1.000
57502 334.344 1.000
57503 335.031 1.000
57504 335.062 1.000
57505 336.000 1.000
57506 336.125 1.000
57507 336.969 1.000
57508 337.500 1.000
57509 337.938 1.000
57510 338.000 1.000
57511 338.938 1.000
57512 339.906 1.000
57513 340.875 0.950
57514 341.656 1.000
57515 342.844 1.000
57516 343.594 1.000
57517 343.844 1.000
57518 344.812 1.000
57519 344.812 1.000
57520 345.312 1.000
57521 345.375 1.000
57522 346.781 1.000
57523 347.281 1.000
57524 347.344 1.000
57525 347.750 1.000
57526 348.281 1.000
57527 348.887 0.950
57528 348.719 1.000
57529 349.719 1.000
57530 350.719 1.000
57531 351.500 1.000
57532 351.688 1.000
57533 351.781 1.000
57534 352.062 1.000
57535 352.156 1.000
57536 352.656 1.000
57537 354.000 1.000
57538 354.669 0.950
57539 354.719 1.000
57540 355.594 1.000
57541 355.656 1.000
57542 356.562 1.000
57543 356.812 1.000
57544 358.531 1.000
57545 358.750 1.000
57546 358.844 1.000
57547 359.000 1.000
57548 359.281 1.000
57549 360.531 1.000
57550 359.531 1.000
57551 360.688 1.000
57552 361.469 1.000
57553 362.031 1.000
57554 362.312 1.000
57555 362.438 1.000
57556 362.625 1.000
57557 362.969 1.000
57558 362.781 1.000
57559 362.875 1.000
57560 363.156 1.000
57561 363.438 1.000
57562 363.887 0.950
57563 364.406 1.000
57564 364.438 1.000
57565 365.375 1.000
57566 365.688 1.000
57567 366.375 1.000
57568 366.656 1.000
57569 367.344 1.000
57570 367.875 1.000
57571 368.344 1.000
57572 369.188 1.000
57573 369.312 1.000
57574 369.344 1.000
57575 370.281 1.000
57576 370.312 1.000
57577 371.250 1.000
57578 371.262 0.950
57579 372.250 1.000
57580 372.531 1.000
57581 373.219 1.000
57582 373.531 1.000
57583 374.219 1.000
57584 374.500 1.000
57585 375.188 1.000
57586 375.731 0.950
57587 376.188 1.000
57588 377.156 1.000
57589 377.719 1.000
57590 377.938 1.000
57591 378.125 1.000
57592 379.125 1.000
57593 379.375 1.000
57594 380.094 1.000
57595 380.406 1.000
57596 381.062 1.000
57597 381.406 1.000
57598 381.531 1.000
57599 382.062 1.000
57600 382.219 1.000
57601 383.031 1.000
57602 383.062 1.000
57603 384.000 1.000
57604 384.450 0.950
57605 385.000 1.000
57606 385.031 1.000
57607 385.969 1.000
57608 386.250 1.000
57609 386.938 1.000
57610 387.812 1.000
57611 387.938 1.000
57612 388.094 1.000
57613 388.906 1.000
57614 389.875 1.000
57615 390.625 1.000
57616 391.188 1.000
57617 390.875 1.000
57618 391.500 1.000
57619 391.844 1.000
57620 392.781 1.000
57621 392.844 1.000
57622 393.906 1.000
57623 393.906 1.000
57624 394.281 1.000
57625 395.062 1.000
57626 395.812 1.000
57627 395.750 1.000
57628 396.688 1.000
57629 396.750 1.000
57630 397.125 1.000
57631 397.719 1.000
57632 398.719 1.000
57633 399.188 1.000
57634 399.562 1.000
57635 399.688 1.000
57636 400.594 1.000
57637 400.656 1.000
57638 400.906 1.000
57639 401.656 1.000
57640 401.812 1.000
57641 403.594 1.000
57642 403.625 1.000
57643 404.375 1.000
57644 404.594 1.000
57645 404.656 1.000
57646 404.688 1.000
57647 405.562 1.000
57648 405.656 1.000
57649 406.531 1.000
57650 406.544 0.950
57651 407.531 1.000
57652 408.750 1.000
57653 408.875 1.000
57654 408.938 1.000
57655 409.469 1.000
57656 409.750 1.000
57657 410.469 1.000
57658 410.781 1.000
57659 411.438 1.000
57660 411.875 1.000
57661 412.438 1.000
57662 413.469 1.000
57663 413.688 1.000
57664 414.438 1.000
57665 414.844 1.000
57666 415.375 1.000
57667 416.625 1.000
57668 416.719 1.000
57669 416.750 1.000
57670 417.356 0.950
57671 417.375 1.000
57672 417.406 1.000
57673 418.312 1.000
57674 418.531 1.000
57675 419.469 1.000
57676 420.281 1.000
57677 421.438 1.000
57678 422.219 1.000
57679 422.219 1.000
57680 422.250 1.000
57681 422.375 1.000
57682 422.438 1.000
57683 423.656 1.000
57684 423.719 1.000
57685 424.594 1.000
57686 424.875 1.000
57687 425.156 1.000
57688 425.188 1.000
57689 426.125 1.000
57690 426.438 1.000
57691 427.125 1.000
57692 427.406 1.000
57693 428.406 1.000
57694 428.406 1.000
57695 429.062 1.000
57696 429.106 0.950
57697 430.062 1.000
57698 430.325 0.950
57699 431.031 1.000
57700 431.312 1.000
57701 432.031 1.000
57702 432.062 1.000
57703 433.000 1.000
57704 433.062 0.950
57705 433.969 1.000
57706 434.000 1.000
57707 434.969 1.000
57708 435.281 1.000
57709 435.938 1.000
57710 436.312 1.000
57711 436.906 1.000
57712 436.938 1.000
57713 437.906 1.000
57714 438.156 1.000
57715 438.875 1.000
57716 439.156 1.000
57717 439.844 1.000
57718 440.844 1.000
57719 441.450 0.950
57720 441.656 1.000
57721 441.812 1.000
57722 441.875 1.000
57723 442.812 1.000
57724 443.781 1.000
57725 444.000 1.000
57726 443.844 1.000
57727 444.750 1.000
57728 444.781 1.000
57729 445.750 1.000
57730 446.031 1.000
57731 446.719 1.000
57732 447.250 1.000
57733 447.688 1.000
57734 447.812 1.000
57735 448.688 1.000
57736 448.688 1.000
57737 449.656 1.000
57738 449.688 1.000
57739 450.656 1.000
57740 450.656 1.000
57741 451.594 1.000
57742 451.606 0.950
57743 452.594 1.000
57744 452.606 0.950
57745 453.562 1.000
57746 454.125 1.000
57747 454.750 1.000
57748 455.062 1.000
57749 455.531 1.000
57750 455.562 1.000
57751 456.531 1.000
57752 456.719 1.000
57753 457.750 1.000
57754 458.562 1.000
57755 458.469 1.000
57756 458.575 0.950
57757 459.438 1.000
57758 460.000 1.000
57759 460.438 1.000
57760 461.219 1.000
57761 461.406 1.000
57762 461.469 1.000
57763 462.375 1.000
57764 462.688 1.000
57765 463.375 1.000
57766 463.812 1.000
